Date,Amount,Currency
2004-06-14,69696.99,TRY
2005-05-30,0.11012,TRY
2006-05-31,0.01312,TRY
2007-05-29,0.01773,TRY
2008-05-28,0.0426,TRY
2008-05-31,0.11597,TRY
2008-06-02,0.05798,TRY
2011-05-30,0.08638,TRY
2012-05-29,0.0616,TRY
2013-05-30,0.01714,TRY
2013-11-20,0.11571,TRY
2014-05-26,0.23429,TRY
2015-05-26,0.2,TRY
2016-05-25,0.15,TRY
2017-04-05,0.41,TRY
2018-05-29,0.84,TRY
2019-05-08,0.69,TRY
2020-04-24,0.6,TRY
2020-07-16,0.23,TRY
2020-07-17,0.115,TRY
2021-03-24,0.925,TRY
2022-03-22,4.45,TRY
2024-04-16,0.5,TRY
