Date,Amount,Currency
2000-05-31,0.01829,TRY
2002-05-31,0.05532,TRY
2003-04-30,0.042,TRY
2005-05-02,0.05672,TRY
2006-05-02,0.11733,TRY
2007-04-02,0.17225,TRY
2008-05-30,0.22369,TRY
2009-05-29,0.13272,TRY
2010-05-21,0.18963,TRY
2011-05-31,0.16604,TRY
2012-05-31,0.1762,TRY
2013-05-31,0.07921,TRY
2014-12-08,0.11728,TRY
2015-12-15,0.13175,TRY
2016-06-27,0.09502,TRY
2017-07-03,0.03278,TRY
2017-12-01,0.04916,TRY
2018-07-02,0.11337,TRY
2019-04-30,0.12726,TRY
