Date,Amount,Currency
2001-05-31,0.1,TRY
2003-05-30,0.45,TRY
2004-05-31,0.7,TRY
2005-05-31,1.36,TRY
2006-05-31,2.8,TRY
2007-05-31,3.3,TRY
2008-05-30,2.5,TRY
2009-05-29,1.4633,TRY
2010-05-28,0.9536,TRY
2011-05-27,3.064,TRY
2012-05-30,14.5,TRY
2013-05-29,16.42,TRY
2014-05-28,2.45,TRY
2015-05-26,8,TRY
2016-05-24,15.4,TRY
2017-05-22,6,TRY
2018-05-22,6.6,TRY
