Date,Amount,Currency
2000-03-13,0.043,GBP
2001-03-28,0.043,GBP
2002-03-13,0.043,GBP
2003-05-14,0.043,GBP
2004-04-14,0.043,GBP
2004-12-08,0.028,GBP
2005-04-20,0.043,GBP
2005-11-30,0.045,GBP
2006-05-10,0.043,GBP
2007-04-18,0.065,GBP
2008-04-09,0.08,GBP
2009-05-06,0.045,GBP
2010-05-05,0.0225,GBP
2011-06-01,0.0225,GBP
2012-05-30,0.05,GBP
2013-05-29,0.05,GBP
2014-05-28,0.075,GBP
2014-06-11,0.155,GBP
2015-05-28,0.155,GBP
2015-10-08,0.05,GBP
2016-06-02,0.06,GBP
2016-10-06,0.1,GBP
2017-06-01,0.1,GBP
2017-10-19,0.1,GBP
2018-02-08,0.05,GBP
2018-06-21,0.06,GBP
2018-08-16,0.05,GBP
2018-11-15,0.05,GBP
2019-02-07,0.05,GBP
2019-07-04,0.07,GBP
2019-08-15,0.05,GBP
2019-11-14,0.05,GBP
2020-02-13,0.05,GBP
2020-07-02,0.08,GBP
2020-08-13,0.05,GBP
2020-11-12,0.05,GBP
2021-02-11,0.05,GBP
2021-07-01,0.09,GBP
2021-08-12,0.06,GBP
2021-11-11,0.06,GBP
2022-02-10,0.06,GBP
2022-07-06,0.09,GBP
2022-07-07,0.16,GBP
2022-11-17,0.07,GBP
2023-02-16,0.07,GBP
2023-07-06,0.09,GBP
2023-08-17,0.08,GBP
2023-11-16,0.08,GBP
2024-02-15,0.08,GBP
2024-07-04,0.09,GBP
2024-08-15,0.085,GBP
2024-11-14,0.085,GBP
2025-02-13,0.085,GBP
