Date,Amount,Currency
2000-05-02,0.052,GBP
2000-10-02,0.0285,GBP
2001-05-02,0.0565,GBP
2001-10-03,0.0315,GBP
2002-05-01,0.0605,GBP
2002-10-02,0.033,GBP
2003-10-01,0.0345,GBP
2004-05-26,0.0695,GBP
2004-10-06,0.036,GBP
2005-05-25,0.073,GBP
2005-10-05,0.038,GBP
2006-05-31,0.082,GBP
2006-10-04,0.042,GBP
2007-04-30,0.12,GBP
2007-05-30,0.114,GBP
2007-10-03,0.06,GBP
2008-10-08,0.069,GBP
2009-04-29,0.138,GBP
2009-10-07,0.0725,GBP
2010-03-10,0.145,GBP
2010-10-06,0.076,GBP
2011-05-04,0.152,GBP
2011-10-05,0.076,GBP
2012-05-02,0.152,GBP
2012-10-10,0.076,GBP
2013-04-03,0.152,GBP
2013-10-09,0.08,GBP
2014-06-04,0.16,GBP
2014-08-13,0.084,GBP
2015-03-12,0.168,GBP
2015-08-13,0.088,GBP
2016-05-19,0.183,GBP
2016-09-01,0.0925,GBP
2017-05-18,0.1925,GBP
2017-08-10,0.097,GBP
2018-05-31,0.245,GBP
2018-08-09,0.12,GBP
2019-05-30,0.239,GBP
2019-08-22,0.126,GBP
2020-06-04,0.274,GBP
2020-07-30,0.023,GBP
2020-11-26,0.126,GBP
2021-06-03,0.233,GBP
2021-08-19,0.126,GBP
2022-06-01,0.233,GBP
2022-08-18,0.132,GBP
2023-06-01,0.245,GBP
2023-08-17,0.139,GBP
2024-05-30,0.313,GBP
2024-08-15,0.166,GBP
