Date,Amount,Currency
2000-03-27,0.0377,GBP
2000-10-09,0.0614,GBP
2001-03-28,0.0377,GBP
2001-10-10,0.0677,GBP
2002-03-27,0.0415,GBP
2002-10-09,0.0885,GBP
2003-03-26,0.045,GBP
2003-10-08,0.125,GBP
2004-03-24,0.04725,GBP
2004-10-06,0.14025,GBP
2005-03-23,0.0495,GBP
2005-10-05,0.14025,GBP
2006-03-15,0.0495,GBP
2006-10-04,0.14025,GBP
2006-12-31,18.97,GBP
2007-03-14,0.0495,GBP
2007-12-31,4.95,GBP
2010-09-29,0.25,GBP
2011-04-20,0.2,GBP
2011-09-21,0.18,GBP
2012-01-18,0.29,GBP
2012-05-23,0.16,GBP
2012-11-28,0.18,GBP
2013-03-06,0.24,GBP
2013-05-29,0.16,GBP
2014-06-11,0.2,GBP
2014-10-30,0.16,GBP
2015-02-19,0.16,GBP
2015-08-06,0.2,GBP
2016-04-28,0.2,GBP
2016-10-27,0.25,GBP
2017-01-26,0.3,GBP
2017-04-27,0.25,GBP
2017-06-22,0.2,GBP
2017-09-21,0.35,GBP
2017-12-21,0.3,GBP
2018-02-15,0.35,GBP
2018-06-21,0.3,GBP
2018-09-27,0.35,GBP
2018-12-20,0.3,GBP
2019-01-24,0.25,GBP
2019-04-25,0.35,GBP
2019-08-08,0.3,GBP
2019-09-26,0.35,GBP
2019-11-28,0.35,GBP
2020-01-23,0.45,GBP
2020-08-13,0.3,GBP
2020-09-17,0.5,GBP
2020-12-17,0.6,GBP
2021-03-25,0.45,GBP
2021-05-27,0.5,GBP
2021-08-05,0.4,GBP
2021-09-30,0.25,GBP
2021-11-25,0.35,GBP
2022-01-20,0.65,GBP
2022-03-31,0.7,GBP
2022-08-04,0.9,GBP
2022-09-29,0.3,GBP
2022-10-20,0.45,GBP
2023-01-19,1.3,GBP
2023-04-06,1.2,GBP
2023-08-03,1.45,GBP
2023-09-28,0.5,GBP
2024-01-18,1.2,GBP
2024-04-04,1.05,GBP
2024-08-08,1,GBP
2024-10-24,0.85,GBP
2025-01-09,0.8,GBP
2025-01-23,1.55,GBP
