Date,Amount,Currency
2000-03-13,0.0221,GBP
2000-09-11,0.00935,GBP
2001-03-14,0.0221,GBP
2001-09-19,0.00935,GBP
2002-03-13,0.0221,GBP
2002-09-18,0.00935,GBP
2003-03-26,0.0221,GBP
2003-09-17,0.00935,GBP
2004-03-24,0.0221,GBP
2004-08-25,0.01105,GBP
2005-03-23,0.02295,GBP
2005-08-24,0.0119,GBP
2006-03-22,0.02465,GBP
2006-08-23,0.01275,GBP
2007-03-14,0.02975,GBP
2007-08-15,0.0153,GBP
2008-03-12,0.0357,GBP
2008-08-20,0.017,GBP
2009-02-18,0.0357,GBP
2009-08-12,0.017,GBP
2010-03-10,0.0357,GBP
2010-08-11,0.0187,GBP
2011-03-23,0.0442,GBP
2011-08-10,0.0221,GBP
2012-03-28,0.0442,GBP
2012-08-15,0.0221,GBP
2013-03-27,0.051,GBP
2013-08-14,0.0272,GBP
2014-03-26,0.0714,GBP
2014-08-13,0.0408,GBP
2015-03-26,0.0918,GBP
2015-08-13,0.0493,GBP
2016-03-24,0.0986,GBP
2016-08-18,0.0493,GBP
2017-03-30,0.1088,GBP
2017-08-17,0.0578,GBP
2018-03-22,0.1343,GBP
2018-08-16,0.0595,GBP
2019-03-28,0.1343,GBP
2019-08-22,0.0595,GBP
2020-03-26,0.1343,GBP
2020-08-20,0.0595,GBP
2021-03-25,0.1343,GBP
2021-08-19,0.0629,GBP
2022-03-24,0.1445,GBP
2022-08-04,0.0629,GBP
2023-03-23,0.15,GBP
2023-08-17,0.065,GBP
2024-03-21,0.15,GBP
2024-08-22,0.065,GBP
