Date,Amount,Currency
2004-09-13,1.2896,GBP
2004-09-22,1.2896,GBP
2005-03-30,0.02589,GBP
2005-09-21,1.60957,GBP
2006-05-03,3.23854,GBP
2006-09-27,1.93924,GBP
2007-04-04,0.03879,GBP
2007-09-26,0.02259,GBP
2007-12-05,1.69684,GBP
2008-07-02,0.04528,GBP
2009-04-22,0.0233,GBP
2010-12-01,0.96962,GBP
2011-06-29,1.21203,GBP
2012-07-04,0.00285,GBP
2012-10-10,0.00285,GBP
2013-01-09,0.00285,GBP
2013-04-10,0.00303,GBP
2013-07-10,0.00303,GBP
2013-10-09,0.00303,GBP
2014-01-08,0.0045,GBP
2014-04-09,0.0045,GBP
2014-07-09,0.0045,GBP
2014-10-23,0.0045,GBP
2015-01-08,0.005,GBP
2015-04-16,0.005,GBP
2015-07-09,0.005,GBP
2015-10-22,0.005,GBP
2015-12-17,0.0055,GBP
2016-03-17,0.0055,GBP
2016-06-23,0.0055,GBP
2016-09-15,0.0055,GBP
2016-12-15,0.006,GBP
2017-03-16,0.006,GBP
2017-06-15,0.006,GBP
2017-09-14,0.006,GBP
2017-12-14,0.00655,GBP
2018-03-15,0.00655,GBP
2018-06-14,0.00655,GBP
2018-09-13,0.00655,GBP
2018-12-13,0.00685,GBP
2019-03-14,0.00685,GBP
2019-06-13,0.00685,GBP
2019-09-12,0.00685,GBP
2019-12-12,0.00697,GBP
2020-03-12,0.00697,GBP
2020-06-11,0.0071,GBP
2020-09-10,0.0071,GBP
2020-12-10,0.0071,GBP
2021-03-11,0.0071,GBP
2021-06-10,0.0074,GBP
2021-09-09,0.0074,GBP
2021-12-09,0.0074,GBP
2022-03-10,0.0074,GBP
2022-06-09,0.0078,GBP
2022-09-08,0.0078,GBP
2022-12-08,0.0078,GBP
2023-03-09,0.0078,GBP
2023-06-08,0.0082,GBP
2023-09-07,0.0082,GBP
2023-12-07,0.0082,GBP
2024-03-07,0.0082,GBP
2024-06-06,0.0084,GBP
2024-09-05,0.0084,GBP
2024-12-12,0.0084,GBP
