Date,Amount,Currency
2000-11-13,0.0046,GBP
2001-11-14,0.005,GBP
2002-11-06,0.0028,GBP
2003-11-05,0.002,GBP
2004-11-03,0.0028,GBP
2005-11-16,0.0055,GBP
2006-11-15,0.0075,GBP
2007-11-14,0.015,GBP
2008-11-12,0.034,GBP
2009-11-11,0.018,GBP
2010-11-17,0.021,GBP
2011-11-16,0.0225,GBP
2012-11-14,0.026,GBP
2013-11-13,0.0325,GBP
2014-11-13,0.033,GBP
2015-04-30,0.01,GBP
2015-11-19,0.0235,GBP
2016-05-12,0.01,GBP
2016-11-17,0.027,GBP
2017-05-18,0.018,GBP
2017-12-07,0.028,GBP
2018-05-10,0.0185,GBP
2018-12-06,0.0315,GBP
2019-05-16,0.021,GBP
2019-12-05,0.015,GBP
2020-05-14,0.021,GBP
2020-12-03,0.037,GBP
2021-05-13,0.0217,GBP
2021-12-02,0.045,GBP
2022-05-12,0.023,GBP
2022-12-01,0.0545,GBP
2023-05-11,0.0253,GBP
2023-11-30,0.0627,GBP
2024-05-09,0.0324,GBP
2024-11-28,0.063,GBP
