Date,Amount,Currency
2001-04-04,0.93306,GBP
2001-05-16,0.23382,GBP
2001-08-15,23.49201,GBP
2001-11-14,22.60653,GBP
2002-04-03,0.2283,GBP
2002-05-15,0.23382,GBP
2002-08-14,21.498,GBP
2002-11-13,21.83089,GBP
2003-02-19,0.20613,GBP
2003-05-21,0.0643,GBP
2003-08-20,0.0725,GBP
2003-11-19,0.067,GBP
2004-02-18,0.0679,GBP
2004-05-19,0.0696,GBP
2004-08-18,0.0694,GBP
2004-11-17,0.078,GBP
2005-02-16,0.0786,GBP
2005-05-18,0.1102,GBP
2005-08-17,0.1105,GBP
2005-11-16,0.1446,GBP
2006-02-15,0.1424,GBP
2006-05-17,0.1341,GBP
2006-08-16,0.1313,GBP
2006-11-15,0.1397,GBP
2006-12-31,0.65,GBP
2007-02-14,0.1401,GBP
2007-05-16,0.1769,GBP
2007-08-22,0.1739,GBP
2007-11-21,0.19381,GBP
2007-12-31,0.87,GBP
2008-02-20,0.20172,GBP
2008-05-21,0.20381,GBP
2008-08-20,0.22448,GBP
2008-11-19,0.26585,GBP
2008-12-31,1.02,GBP
2010-02-17,0.06722,GBP
2010-05-19,0.06895,GBP
2010-08-18,0.06496,GBP
2010-11-17,0.06409,GBP
2011-02-16,0.15359,GBP
2011-05-18,0.15228,GBP
2011-08-24,0.15428,GBP
2011-11-23,0.15913,GBP
2012-02-22,0.15677,GBP
2012-05-23,0.16318,GBP
2012-08-22,0.15749,GBP
2012-11-21,0.15576,GBP
2012-12-05,0.31153,GBP
2013-02-20,0.16647,GBP
2013-05-22,0.1639,GBP
2013-08-21,0.16051,GBP
2013-11-20,0.15262,GBP
2014-02-19,0.14956,GBP
2014-05-21,0.14922,GBP
2014-08-20,0.15119,GBP
2014-11-20,0.15916,GBP
2015-02-19,0.1623,GBP
2015-05-21,0.16441,GBP
2015-08-20,0.1954,GBP
2015-11-19,0.19897,GBP
2016-02-18,0.21472,GBP
2016-05-26,0.24228,GBP
2016-08-25,0.26423,GBP
2016-11-24,0.27727,GBP
2017-02-23,0.28414,GBP
2017-05-25,0.31124,GBP
2017-08-24,0.30854,GBP
2017-11-23,0.33326,GBP
2018-02-22,0.32734,GBP
2018-05-24,0.37528,GBP
2018-08-23,0.38992,GBP
2018-11-22,0.39301,GBP
2019-02-21,0.37814,GBP
2019-05-23,0.3953,GBP
2019-08-22,0.41561,GBP
2019-09-12,50,GBP
2019-11-21,0.38709,GBP
2020-02-20,0.39105,GBP
