Date,Amount,Currency
2000-02-07,0.021,GBP
2000-07-24,0.021,GBP
2001-02-07,0.021,GBP
2001-07-11,0.021,GBP
2002-02-06,0.021,GBP
2002-05-08,0.0125,GBP
2002-12-04,0.021,GBP
2003-06-04,0.024,GBP
2003-12-03,0.0215,GBP
2004-06-09,0.0245,GBP
2004-12-22,0.0225,GBP
2005-06-08,0.0275,GBP
2005-12-07,0.026,GBP
2006-06-07,0.034,GBP
2006-12-13,0.03,GBP
2007-06-06,0.042,GBP
2007-12-12,0.036,GBP
2008-06-04,0.051,GBP
2008-11-26,0.043,GBP
2009-06-03,0.057,GBP
2009-11-25,0.047,GBP
2010-06-02,0.068,GBP
2010-11-24,0.052,GBP
2011-06-01,0.075,GBP
2011-11-23,0.054,GBP
2012-05-30,0.078,GBP
2012-11-21,0.058,GBP
2013-05-29,0.092,GBP
2013-11-20,0.06,GBP
2014-05-28,0.1,GBP
2014-11-20,0.064,GBP
2015-05-28,0.116,GBP
2015-11-19,0.071,GBP
2016-05-26,0.136,GBP
2016-11-24,0.085,GBP
2017-05-25,0.179,GBP
2017-11-30,0.094,GBP
2018-05-24,0.206,GBP
2018-11-29,0.1,GBP
2019-05-23,0.218,GBP
2019-11-28,0.106,GBP
2020-05-28,23,GBP
2020-12-03,0.092,GBP
2021-06-03,0.175,GBP
2021-12-02,0.12,GBP
2022-06-01,0.19,GBP
2022-12-01,0.13,GBP
2023-06-01,0.22,GBP
2023-11-30,0.15,GBP
2024-05-30,0.28,GBP
2024-11-28,0.165,GBP
