Date,Amount,Currency
2000-03-06,0.3125,GBP
2000-09-25,0.1875,GBP
2001-03-28,0.3125,GBP
2001-09-26,0.1875,GBP
2002-03-27,0.3125,GBP
2002-09-25,0.11513,GBP
2003-03-26,0.1875,GBP
2003-09-24,0.11842,GBP
2004-03-24,0.19934,GBP
2004-08-11,0.12316,GBP
2005-03-16,0.21053,GBP
2005-08-17,0.12934,GBP
2006-03-08,0.22947,GBP
2006-08-16,0.14237,GBP
2007-03-07,0.25237,GBP
2007-09-19,0.15658,GBP
2008-03-26,0.27763,GBP
2008-09-24,0.17224,GBP
2009-03-25,0.26197,GBP
2009-09-23,0.11842,GBP
2010-03-24,0.19737,GBP
2010-09-22,0.125,GBP
2011-03-23,0.21053,GBP
2011-09-21,0.13158,GBP
2012-03-21,0.21053,GBP
2012-09-19,0.13158,GBP
2012-09-20,0.1,GBP
2013-03-20,0.11842,GBP
2013-03-21,0.09,GBP
2013-10-09,0.07368,GBP
2013-10-10,0.056,GBP
2014-04-02,0.12368,GBP
2014-10-09,0.07697,GBP
2015-04-08,0.16118,GBP
2015-10-08,0.08882,GBP
2016-04-07,0.18487,GBP
2016-10-06,0.09763,GBP
2017-04-06,0.20895,GBP
2017-10-05,0.11053,GBP
2018-04-05,0.25,GBP
2018-08-16,0.12171,GBP
2019-04-11,0.27303,GBP
2019-08-15,0.125,GBP
2020-08-13,0.07895,GBP
2020-12-10,0.09211,GBP
2021-04-08,0.18421,GBP
2021-08-26,0.09671,GBP
2022-04-07,0.19342,GBP
2022-05-16,1.0169,GBP
2022-08-18,0.103,GBP
2023-03-30,0.207,GBP
2023-08-24,0.111,GBP
2024-04-11,0.223,GBP
2024-09-05,0.119,GBP
