Date,Amount,Currency
2014-03-12,0.0055,GBP
2014-07-30,0.01416,GBP
2015-02-12,0.0135,GBP
2015-05-14,0.48547,GBP
2015-08-06,0.01497,GBP
2016-02-11,0.01375,GBP
2016-08-04,0.01578,GBP
2017-02-09,0.016,GBP
2017-07-20,0.01699,GBP
2018-02-08,0.018,GBP
2018-07-19,0.01821,GBP
2019-02-07,0.01537,GBP
2019-08-01,0.01942,GBP
2019-08-02,0.024,GBP
2020-02-06,0.01618,GBP
2020-08-06,0.01942,GBP
2021-01-28,0.01618,GBP
2021-08-05,0.024,GBP
2022-01-06,0.02,GBP
2022-08-04,0.024,GBP
2023-02-02,0.0205,GBP
2023-08-03,0.0245,GBP
2024-02-01,0.021,GBP
2024-08-01,0.025,GBP
2025-02-06,0.022,GBP
