Date,Amount,Currency
2003-12-02,0.73968,GBP
2003-12-17,6.14584,GBP
2004-05-26,0.031,GBP
2004-12-08,7.2336,GBP
2005-05-25,0.03481,GBP
2005-12-07,8.21258,GBP
2006-06-07,3.97032,GBP
2006-10-13,1.31171,GBP
2006-10-18,90.20435,GBP
2006-12-06,7.75757,GBP
2006-12-31,0.10103,GBP
2007-05-30,0.03834,GBP
2007-12-05,0.0902,GBP
2007-12-31,0.11591,GBP
2008-05-28,0.04104,GBP
2008-12-31,0.04195,GBP
2015-12-03,0.0451,GBP
2016-05-26,2.25511,GBP
2016-12-01,0.0451,GBP
2017-05-25,2.25511,GBP
2017-12-14,0.0451,GBP
