Date,Amount,Currency
2000-05-15,0.0535,GBP
2000-10-16,0.025,GBP
2001-05-16,0.06,GBP
2001-10-17,0.0275,GBP
2002-05-15,0.066,GBP
2002-10-16,0.0305,GBP
2003-05-14,0.0735,GBP
2003-10-15,0.033,GBP
2004-05-12,0.081,GBP
2004-10-13,0.036,GBP
2005-05-11,0.089,GBP
2005-10-12,0.0393,GBP
2006-05-10,0.0973,GBP
2006-10-11,0.0422,GBP
2007-01-24,0.10525,GBP
2007-10-03,0.075,GBP
2008-05-21,0.15,GBP
2008-10-01,0.0815,GBP
2009-05-20,0.1635,GBP
2009-09-30,0.0815,GBP
2010-05-19,0.1885,GBP
2010-09-29,0.0875,GBP
2011-05-18,0.2025,GBP
2011-09-28,0.0945,GBP
2012-05-16,0.219,GBP
2012-09-27,0.0995,GBP
2013-05-08,0.2375,GBP
2013-05-09,0.29,GBP
2013-09-18,0.1075,GBP
2013-09-19,0.128,GBP
2014-05-08,0.26,GBP
2014-09-17,0.1165,GBP
2015-05-07,0.28,GBP
2015-09-17,0.126,GBP
2016-05-05,0.308,GBP
2016-09-15,0.1386,GBP
2017-05-04,0.385,GBP
2017-09-14,0.1733,GBP
2018-05-03,0.75,GBP
2018-09-13,0.191,GBP
2019-05-02,0.4675,GBP
2019-09-12,0.21,GBP
2020-04-30,0.5145,GBP
2020-09-10,0.22,GBP
2021-04-29,0.5245,GBP
2021-09-09,0.23,GBP
2022-04-28,0.535,GBP
2022-09-08,0.24,GBP
2023-04-27,0.545,GBP
2023-09-07,0.245,GBP
2024-04-25,0.55,GBP
2024-09-05,0.25,GBP
