Date,Amount,Currency
2000-04-03,0.075,GBP
2000-09-11,0.03,GBP
2001-04-04,0.08,GBP
2001-09-12,0.0315,GBP
2002-05-01,0.0845,GBP
2002-10-02,0.0325,GBP
2003-04-30,0.0875,GBP
2003-10-01,0.0335,GBP
2004-04-28,0.0905,GBP
2004-10-13,0.0345,GBP
2005-04-27,0.0935,GBP
2005-10-12,0.0355,GBP
2006-05-03,0.0965,GBP
2006-10-11,0.0375,GBP
2007-05-02,0.1075,GBP
2007-10-10,0.0415,GBP
2008-04-30,0.1235,GBP
2008-10-08,0.0465,GBP
2009-04-29,0.1385,GBP
2009-10-07,0.048,GBP
2010-05-05,0.162,GBP
2010-10-06,0.06,GBP
2011-05-04,0.21,GBP
2011-10-05,0.072,GBP
2012-05-02,0.258,GBP
2012-10-03,0.08,GBP
2013-05-01,0.3,GBP
2013-10-02,0.088,GBP
2014-04-30,0.332,GBP
2014-10-09,0.15,GBP
2015-04-30,0.29,GBP
2015-10-08,0.15,GBP
2016-04-28,0.29,GBP
2016-09-22,0.15,GBP
2017-04-27,0.29,GBP
2017-09-21,0.15,GBP
2018-04-26,0.29,GBP
2018-10-11,0.1575,GBP
2019-04-25,0.3045,GBP
2019-10-10,0.165,GBP
2020-04-23,0.3045,GBP
2021-10-07,0.115,GBP
2022-04-21,0.123,GBP
2022-10-06,0.135,GBP
2023-04-20,0.193,GBP
2023-10-05,0.178,GBP
2024-04-18,0.208,GBP
2024-10-03,0.179,GBP
