Date,Amount,Currency
2000-05-02,0.01742,GBP
2000-10-30,1.74177,GBP
2001-05-02,0.02177,GBP
2001-10-31,0.01916,GBP
2002-05-01,0.02439,GBP
2002-10-30,2.04658,GBP
2003-04-30,2.65619,GBP
2003-10-29,0.02264,GBP
2004-04-28,2.961,GBP
2004-10-27,0.02482,GBP
2005-04-27,3.26581,GBP
2005-10-26,0.03048,GBP
2006-04-26,0.04006,GBP
2006-10-25,0.03396,GBP
2007-04-25,0.04529,GBP
2007-10-24,4.00606,GBP
2008-04-23,0.06009,GBP
2008-10-22,0.04442,GBP
2009-04-22,6.7058,GBP
2009-10-07,0.0479,GBP
2010-04-21,0.072,GBP
2010-10-06,0.0505,GBP
2011-04-20,0.0765,GBP
2011-10-12,0.053,GBP
2012-04-25,0.085,GBP
2012-10-10,0.056,GBP
2013-04-24,0.085,GBP
2013-10-09,0.056,GBP
2014-04-23,0.085,GBP
2014-10-09,0.056,GBP
2016-04-14,0.02,GBP
2016-10-06,0.009,GBP
2017-04-20,0.018,GBP
2017-10-05,0.012,GBP
2018-04-19,0.024,GBP
2018-10-04,0.016,GBP
2019-05-16,0.032,GBP
2019-10-24,0.021,GBP
2020-05-21,4.3,GBP
2021-06-03,0.015,GBP
2021-11-04,0.03,GBP
2022-05-26,0.06,GBP
2022-10-27,0.035,GBP
2023-05-18,0.07,GBP
2023-10-26,0.035,GBP
2024-05-16,0.08,GBP
2024-10-31,0.038,GBP
