Date,Amount,Currency
2013-07-17,0.0125,GBP
2013-10-09,0.0125,GBP
2014-01-15,0.0125,GBP
2014-04-16,0.0263,GBP
2014-07-16,0.015,GBP
2014-10-16,0.015,GBP
2015-01-15,0.015,GBP
2015-04-16,0.0215,GBP
2015-07-16,0.015,GBP
2015-10-15,0.015,GBP
2016-01-21,0.015,GBP
2016-03-03,0.0264,GBP
2016-07-14,0.015,GBP
2016-10-20,0.015,GBP
2017-01-19,0.015,GBP
2017-04-20,0.0249,GBP
2017-07-20,0.015,GBP
2017-10-19,0.015,GBP
2018-01-18,0.015,GBP
2018-04-19,0.0273,GBP
2018-07-19,0.015,GBP
2018-10-18,0.015,GBP
2019-01-17,0.015,GBP
2019-04-18,0.0195,GBP
2019-07-18,0.015,GBP
2019-10-17,0.015,GBP
2020-01-16,0.015,GBP
2020-04-16,0.019,GBP
2020-07-16,0.015,GBP
2020-10-15,0.015,GBP
2021-01-21,0.015,GBP
2021-04-22,0.0191,GBP
2021-07-15,0.015,GBP
2021-10-21,0.015,GBP
2022-01-20,0.015,GBP
2022-04-21,0.0227,GBP
2022-07-21,0.015,GBP
2022-10-20,0.0175,GBP
2023-01-19,0.0175,GBP
2023-04-20,0.0446,GBP
2023-07-20,0.02,GBP
2023-10-19,0.02,GBP
2024-01-18,0.02,GBP
2024-04-18,0.0396,GBP
2024-07-18,0.02,GBP
2024-10-17,0.02,GBP
2025-01-16,0.02,GBP
