Date,Amount,Currency
2000-03-13,0.06363,GBP
2000-09-11,0.03265,GBP
2001-03-07,0.07117,GBP
2001-09-12,0.036,GBP
2002-03-13,0.07871,GBP
2002-09-04,0.03977,GBP
2003-03-12,0.08708,GBP
2003-09-03,0.05861,GBP
2004-03-10,0.09462,GBP
2004-09-01,0.07619,GBP
2005-03-09,0.15406,GBP
2005-08-31,0.10048,GBP
2006-03-08,0.15909,GBP
2006-08-30,0.11555,GBP
2006-12-31,0.465,GBP
2007-03-07,0.2738,GBP
2007-08-29,0.1549,GBP
2007-12-31,0.512,GBP
2008-03-05,0.2738,GBP
2008-09-03,0.04187,GBP
2008-12-31,0.05,GBP
2010-11-03,0.02512,GBP
2011-05-04,0.03768,GBP
2011-11-02,0.03349,GBP
2012-05-09,0.05024,GBP
2013-04-17,0.75,GBP
2014-06-04,0.7,GBP
2015-03-19,0.95,GBP
2016-03-03,1.1,GBP
2017-03-09,0.25,GBP
2017-06-15,1.1,GBP
2018-03-08,1.25,GBP
2018-06-14,1.1,GBP
2019-03-07,1.25,GBP
2019-06-13,1.1,GBP
2020-03-05,1.25,GBP
2020-06-11,1.1,GBP
2020-08-27,0.4,GBP
2020-11-26,0.7,GBP
2021-03-11,1.25,GBP
2021-07-22,1.1,GBP
2022-03-10,1.25,GBP
2022-06-16,1.1,GBP
2023-04-13,0.6,GBP
2023-10-12,0.2,GBP
2024-06-20,0.4,GBP
2024-10-17,0.2,GBP
