Date,Amount,Currency
2000-03-06,0.0421,GBP
2000-09-18,0.0895,GBP
2001-03-07,0.0484,GBP
2001-09-19,0.103,GBP
2002-03-06,0.0508,GBP
2002-09-18,0.1082,GBP
2003-03-05,0.0534,GBP
2003-09-17,0.1136,GBP
2004-03-04,0.0561,GBP
2004-09-15,0.1239,GBP
2005-03-09,0.061,GBP
2005-09-14,0.137,GBP
2006-03-08,0.0671,GBP
2006-09-13,0.1507,GBP
2007-03-07,0.0705,GBP
2007-09-12,0.1582,GBP
2008-03-05,0.0776,GBP
2008-09-10,0.1763,GBP
2009-03-04,0.0776,GBP
2010-02-24,0.04,GBP
2010-09-15,0.136,GBP
2011-03-09,0.103,GBP
2011-09-14,0.247,GBP
2012-03-07,0.103,GBP
2012-09-19,0.282,GBP
2013-03-06,0.1133,GBP
2013-09-18,0.2867,GBP
2014-03-05,0.1133,GBP
2014-09-17,0.2987,GBP
2015-03-05,0.125,GBP
2015-09-17,0.34,GBP
2016-03-03,0.125,GBP
2016-09-15,0.355,GBP
2017-03-09,0.125,GBP
2017-09-21,0.395,GBP
2018-03-08,0.14,GBP
2018-09-20,0.46,GBP
2019-03-07,0.14,GBP
2019-09-26,0.46,GBP
2020-03-05,0.14,GBP
2021-03-04,0.14,GBP
2021-10-28,0.52,GBP
2022-03-10,0.16,GBP
2022-11-03,0.566,GBP
2023-03-09,0.168,GBP
2023-11-02,0.594,GBP
2024-03-07,0.168,GBP
2024-10-31,0.594,GBP
2025-03-06,0.168,GBP
