Date,Amount,Currency
2000-01-31,2.45104,GBP
2000-05-15,0.00137,GBP
2001-02-07,0.00274,GBP
2001-05-16,0.14727,GBP
2002-02-06,0.29455,GBP
2002-05-15,0.00168,GBP
2003-02-19,1.40961,GBP
2003-05-14,0.58909,GBP
2004-02-11,1.15714,GBP
2004-05-19,0.00642,GBP
2005-02-09,0.01809,GBP
2005-05-18,0.96779,GBP
2006-02-08,2.0513,GBP
2006-05-17,0.01136,GBP
2007-02-07,0.0264,GBP
2007-05-16,0.01336,GBP
2008-02-06,6.02766,GBP
2008-05-14,0.02556,GBP
2009-02-04,5.02831,GBP
2009-05-13,2.62987,GBP
2010-02-03,5.18611,GBP
2010-05-12,0.02714,GBP
2011-02-09,5.49117,GBP
2011-05-11,0.02819,GBP
2012-02-08,0.07437,GBP
2012-05-16,0.03661,GBP
2013-02-13,0.07017,GBP
2013-05-15,3.88169,GBP
2013-06-10,0.171,GBP
2014-02-12,0.0744,GBP
2014-05-14,0.0412,GBP
2015-02-12,0.08,GBP
2015-05-14,0.0445,GBP
2016-02-11,0.0865,GBP
2016-05-12,0.048,GBP
2017-02-09,0.0935,GBP
2017-05-11,0.0522,GBP
2018-02-08,0.102,GBP
2018-05-10,0.0565,GBP
2019-02-07,0.1085,GBP
2019-05-30,0.0579,GBP
2020-02-06,0.1112,GBP
2020-05-21,0.0593,GBP
2021-01-14,0.1132,GBP
2021-05-27,0.0605,GBP
2022-01-13,0.1163,GBP
2022-05-26,0.063,GBP
2023-01-12,0.121,GBP
2023-06-01,0.0655,GBP
2024-01-11,0.1275,GBP
2024-05-30,0.0695,GBP
2025-01-09,0.135,GBP
