Date,Amount,Currency
2000-06-12,0.018,GBP
2000-11-27,0.0245,GBP
2001-05-30,0.012,GBP
2001-12-05,0.02,GBP
2002-05-22,0.012,GBP
2002-12-04,0.0255,GBP
2003-06-25,0.018,GBP
2003-12-24,0.032,GBP
2004-06-30,0.018,GBP
2004-12-15,0.041,GBP
2005-03-23,0.04,GBP
2005-09-28,0.04,GBP
2006-03-15,0.042,GBP
2006-07-12,0.023,GBP
2006-09-20,0.042,GBP
2007-05-23,0.042,GBP
2007-09-26,0.048,GBP
2008-04-02,0.044,GBP
2008-10-01,0.051,GBP
2009-04-01,0.044,GBP
2009-09-30,0.051,GBP
2010-03-03,0.044,GBP
2010-09-29,0.044,GBP
2011-03-30,0.044,GBP
2011-09-28,0.048,GBP
2012-03-28,0.046,GBP
2012-10-03,0.052,GBP
2013-04-03,0.048,GBP
2013-10-09,0.057,GBP
2014-04-02,0.051,GBP
2014-10-09,0.062,GBP
2015-04-02,0.055,GBP
2015-10-08,0.066,GBP
2016-04-07,0.061,GBP
2016-10-13,0.07,GBP
2017-04-06,0.068,GBP
2017-10-12,0.074,GBP
2018-04-05,0.072,GBP
2018-10-04,0.081,GBP
2019-04-04,0.08,GBP
2019-10-03,0.086,GBP
2020-04-02,0.08,GBP
2020-10-08,0.086,GBP
2021-04-01,0.08,GBP
2021-10-07,0.091,GBP
2022-03-31,0.083,GBP
2022-09-29,0.098,GBP
2023-04-06,0.085,GBP
2023-10-05,0.105,GBP
2024-04-04,0.088,GBP
2024-10-03,0.108,GBP
