Date,Amount,Currency
2014-07-16,1.83546,GBP
2014-11-27,0.01488,GBP
2015-03-05,0.00794,GBP
2015-03-19,0.00992,GBP
2015-06-18,1.48821,GBP
2015-09-03,0.49607,GBP
2016-02-11,0.02976,GBP
2016-08-18,0.03076,GBP
2016-10-13,1.53782,GBP
2017-03-16,0.01538,GBP
2017-05-04,0.01587,GBP
2017-07-20,1.58743,GBP
2017-10-19,0.01587,GBP
2018-03-15,1.58743,GBP
2018-05-24,1.66184,GBP
2018-07-19,0.01662,GBP
2018-10-18,0.01662,GBP
2019-03-14,0.01675,GBP
2019-05-16,0.0001,GBP
2019-05-23,0.01713,GBP
2019-07-25,0.01713,GBP
2019-10-17,0.01713,GBP
2020-03-05,0.01713,GBP
2020-04-23,0.01563,GBP
2020-08-13,0.01563,GBP
2020-10-22,0.01563,GBP
2021-03-18,0.01713,GBP
2021-05-13,0.016,GBP
2021-08-05,0.016,GBP
2021-10-28,0.016,GBP
2022-03-10,0.019,GBP
2022-05-12,0.01675,GBP
2022-08-04,0.01675,GBP
2022-10-19,1.675,GBP
2022-10-20,0.01675,GBP
2023-02-16,1.25,GBP
2023-03-09,0.01975,GBP
2023-05-11,0.0175,GBP
2023-08-10,0.0175,GBP
2023-11-02,0.0175,GBP
2024-03-14,0.0205,GBP
2024-05-23,0.01825,GBP
2024-08-22,0.01825,GBP
2024-10-31,0.01825,GBP
