Date,Amount,Currency
2014-11-27,0.03,GBP
2015-05-14,0.03,GBP
2015-11-26,0.03027,GBP
2016-02-25,0.01514,GBP
2016-05-19,0.01514,GBP
2016-08-25,0.0154,GBP
2016-12-01,0.0153,GBP
2017-01-26,0.01535,GBP
2017-06-08,0.01535,GBP
2017-08-24,0.01578,GBP
2017-11-30,0.01578,GBP
2018-02-01,0.01578,GBP
2018-06-07,0.01578,GBP
2018-08-23,0.01627,GBP
2018-11-29,0.01627,GBP
2019-03-14,0.01627,GBP
2019-06-06,0.01627,GBP
2019-08-22,0.01665,GBP
2019-11-28,0.01665,GBP
2020-02-13,0.01665,GBP
2020-06-04,0.01665,GBP
2020-09-03,0.0169,GBP
2020-12-03,0.0169,GBP
2021-03-04,0.0169,GBP
2021-06-03,0.0169,GBP
2021-09-02,0.017,GBP
2021-12-02,0.017,GBP
2022-03-03,0.017,GBP
2022-06-01,0.017,GBP
2022-09-01,0.0178,GBP
2022-12-08,0.0179,GBP
2023-02-02,0.0178,GBP
2023-06-01,0.0179,GBP
2023-08-31,0.0189,GBP
2023-12-07,0.0189,GBP
2024-02-29,0.019,GBP
2024-06-06,0.0189,GBP
2024-09-05,0.0195,GBP
2024-12-05,0.0195,GBP
2025-03-06,0.0195,GBP
