Date,Amount,Currency
2010-12-01,0.02115,GBP
2011-06-01,0.02262,GBP
2011-09-22,3.44285,GBP
2011-11-23,2.65591,GBP
2012-05-24,0.037,GBP
2012-11-29,0.038,GBP
2013-05-30,0.038,GBP
2013-11-28,0.038,GBP
2014-01-23,0.019,GBP
2014-04-24,0.019,GBP
2014-07-23,0.019,GBP
2014-10-23,0.019,GBP
2015-01-22,0.019,GBP
2015-04-16,0.019,GBP
2015-07-23,0.019,GBP
2015-10-22,0.019,GBP
2016-01-21,0.019,GBP
2016-04-21,0.019,GBP
2016-07-21,0.019,GBP
2016-10-20,0.019,GBP
2017-01-26,0.019,GBP
2017-04-27,0.019,GBP
2017-08-10,0.019,GBP
2017-10-26,0.019,GBP
2018-01-25,0.019,GBP
2018-05-03,0.019,GBP
2018-07-26,0.019,GBP
2018-11-01,0.019,GBP
2019-01-31,0.019,GBP
2019-05-02,0.019,GBP
2019-07-25,0.019,GBP
2019-10-24,0.019,GBP
2020-02-06,0.019,GBP
2020-05-07,0.019,GBP
2020-07-30,0.019,GBP
2020-11-05,0.019,GBP
2021-02-04,0.0175,GBP
2021-05-06,0.0175,GBP
2021-08-05,0.0175,GBP
2021-11-04,0.0175,GBP
2022-02-03,0.0175,GBP
2022-05-05,0.0175,GBP
2022-08-04,0.0175,GBP
2022-11-03,0.0175,GBP
2023-02-09,0.0175,GBP
2023-05-11,0.0175,GBP
2023-08-10,0.0175,GBP
2023-11-09,0.0175,GBP
2024-02-08,0.0175,GBP
2024-05-02,0.0175,GBP
2024-08-08,0.0175,GBP
2024-10-31,0.0175,GBP
2025-02-06,0.0175,GBP
