Date,Amount,Currency
2000-03-06,0.19694,GBP
2000-08-14,0.10459,GBP
2001-03-07,0.21652,GBP
2001-08-15,0.1159,GBP
2002-03-06,0.22842,GBP
2002-08-14,0.15589,GBP
2003-03-05,0.15366,GBP
2003-08-13,0.15242,GBP
2004-03-10,0.15432,GBP
2004-08-11,0.1449,GBP
2005-02-23,0.19777,GBP
2005-08-10,0.17968,GBP
2006-02-22,0.51128,GBP
2006-08-09,0.17695,GBP
2007-03-07,0.26956,GBP
2007-08-08,0.2114,GBP
2008-02-20,0.3563,GBP
2008-09-03,0.29946,GBP
2009-02-18,0.3824,GBP
2010-02-24,0.3914,GBP
2010-08-11,0.2821,GBP
2011-03-02,0.3914,GBP
2011-08-10,0.3314,GBP
2012-02-29,0.5733,GBP
2012-08-15,0.4643,GBP
2013-03-06,0.6034,GBP
2013-08-14,0.5428,GBP
2014-03-05,0.6582,GBP
2014-08-13,0.569,GBP
2015-03-05,0.7798,GBP
2015-08-13,0.6892,GBP
2016-02-25,0.7421,GBP
2016-08-11,0.338,GBP
2017-02-23,1.0056,GBP
2017-08-10,0.8313,GBP
2018-03-01,1.2943,GBP
2018-08-09,0.9682,GBP
2019-03-07,1.8355,GBP
2019-08-08,0.4982,GBP
2020-03-05,1.7747,GBP
2020-08-06,1.1974,GBP
2021-03-04,2.211,GBP
2021-08-12,2.7084,GBP
2022-03-10,3.53,GBP
2022-08-11,2.2163,GBP
2023-03-09,1.8535,GBP
2023-08-10,1.3767,GBP
2024-03-07,2.0377,GBP
2024-08-15,1.3422,GBP
2025-03-06,1.74249,GBP
