Date,Amount,Currency
2000-06-12,0.001,GBP
2001-01-02,0.0034,GBP
2001-06-13,0.001,GBP
2002-01-09,0.0034,GBP
2002-06-12,0.001,GBP
2003-01-02,0.0034,GBP
2003-06-18,0.001,GBP
2004-01-07,0.0034,GBP
2004-06-23,0.001,GBP
2005-01-12,0.0034,GBP
2005-06-22,0.001,GBP
2006-01-11,0.003,GBP
2006-06-21,0.001,GBP
2007-01-10,0.003,GBP
2007-06-20,0.001,GBP
2008-01-16,0.003,GBP
2008-06-25,0.001,GBP
2009-01-07,0.0014,GBP
2009-01-28,2.2,GBP
2009-06-24,0.001,GBP
2010-01-13,0.003,GBP
2010-01-15,2.5,GBP
2010-06-23,0.001,GBP
2011-01-12,0.003,GBP
2011-06-22,0.001,GBP
2012-01-11,0.003,GBP
2012-06-20,0.001,GBP
2013-01-09,0.003,GBP
2013-06-19,0.001,GBP
2014-01-08,0.003,GBP
2014-06-18,0.001,GBP
2015-01-08,0.003,GBP
