Date,Amount,Currency
2000-03-06,0.005,GBP
2000-10-23,0.012,GBP
2001-03-07,0.005,GBP
2001-10-10,0.014,GBP
2002-03-06,0.003,GBP
2004-10-20,0.01,GBP
2005-03-02,0.008,GBP
2005-10-05,0.012,GBP
2006-03-01,0.01,GBP
2006-10-04,0.014,GBP
2007-02-28,0.01,GBP
2007-10-03,0.014,GBP
2010-03-24,0.0025,GBP
2010-09-22,0.01,GBP
2011-03-23,0.01,GBP
2011-09-21,0.01,GBP
2012-03-28,0.0125,GBP
2012-09-26,0.0125,GBP
2013-02-13,0.03,GBP
2013-03-27,0.015,GBP
2013-09-25,0.015,GBP
2014-03-26,0.018,GBP
2014-04-09,0.02,GBP
2014-09-24,0.0195,GBP
2015-04-02,0.0234,GBP
2015-10-08,0.0254,GBP
2016-04-07,0.02575,GBP
2016-10-06,0.02815,GBP
2017-04-06,0.0309,GBP
2017-10-12,0.0394,GBP
2018-04-05,0.0371,GBP
2018-10-18,0.0473,GBP
2019-04-04,0.0371,GBP
2019-10-17,0.0473,GBP
2020-04-09,0.0371,GBP
2022-04-14,0.0289,GBP
2022-08-11,0.065,GBP
2022-10-13,0.026,GBP
2023-04-20,0.03,GBP
2023-04-27,0.006,GBP
2023-11-02,0.0297,GBP
2024-04-25,0.0442,GBP
2024-11-07,0.0345,GBP
