Date,Amount,Currency
2013-09-04,5.41814,GBP
2014-03-12,10.59633,GBP
2014-08-20,0.18189,GBP
2015-03-19,0.20566,GBP
2016-01-07,16.41696,GBP
2016-03-24,26.02255,GBP
2016-09-15,17.98823,GBP
2017-03-02,0.29405,GBP
2017-09-07,0.18476,GBP
2018-02-22,0.6292,GBP
2018-08-23,106.7064,GBP
2019-02-21,47.91958,GBP
2019-08-29,21.16171,GBP
2020-02-27,29.15733,GBP
2020-08-20,0.73772,GBP
2021-02-25,0.41967,GBP
2021-08-26,45.82973,GBP
2022-02-24,0.29235,GBP
2022-08-25,0.48283,GBP
2023-02-23,0.16688,GBP
2023-08-24,0.24916,GBP
2024-02-29,42.96585,GBP
2024-08-29,41.13142,GBP
2025-02-27,31.15431,GBP
