Date,Amount,Currency
2005-09-28,0.0213,GBP
2006-03-08,0.0427,GBP
2006-09-27,0.023,GBP
2007-04-04,0.046,GBP
2007-09-26,0.0252,GBP
2008-04-09,0.0508,GBP
2008-09-24,0.027,GBP
2009-04-08,0.0508,GBP
2009-09-30,0.027,GBP
2010-04-14,0.0508,GBP
2010-09-29,0.03,GBP
2011-04-13,0.06,GBP
2011-09-28,0.033,GBP
2012-04-11,0.072,GBP
2012-09-26,0.039,GBP
2013-04-10,0.086,GBP
2013-09-25,0.048,GBP
2014-04-09,0.106,GBP
2014-09-24,0.057,GBP
2015-03-26,0.126,GBP
2015-09-24,0.063,GBP
2016-03-17,0.144,GBP
2016-09-29,0.063,GBP
2017-03-16,0.144,GBP
2017-09-28,0.063,GBP
2018-03-15,0.144,GBP
2018-09-27,0.063,GBP
2019-04-25,0.144,GBP
2019-09-26,0.063,GBP
2020-04-23,0.144,GBP
2021-04-22,0.033,GBP
2021-09-23,0.02,GBP
2022-04-21,0.04,GBP
2022-09-22,0.023,GBP
2023-03-20,0.298,GBP
2023-05-18,0.01,GBP
2023-09-21,0.012,GBP
2024-05-16,0.024,GBP
2024-09-19,0.0125,GBP
