Date,Amount,Currency
2000-06-05,0.05697,GBP
2000-11-27,3.45009,GBP
2001-06-06,6.17806,GBP
2001-11-28,3.61056,GBP
2002-06-05,0.06178,GBP
2002-11-27,0.03611,GBP
2003-06-04,0.06178,GBP
2003-12-03,3.61056,GBP
2004-03-24,6.65,GBP
2004-12-01,3.88637,GBP
2005-06-08,6.65,GBP
2005-11-30,4.05909,GBP
2006-06-07,0.06996,GBP
2006-11-29,4.31818,GBP
2007-06-06,7.77273,GBP
2007-11-28,0.0475,GBP
2008-06-04,0.09068,GBP
2008-11-26,5.09546,GBP
2009-04-01,0.0535,GBP
2009-12-02,0.0295,GBP
2010-04-07,0.0535,GBP
2010-10-06,0.0295,GBP
2011-04-06,0.0575,GBP
2011-10-05,0.036,GBP
2012-04-04,0.073,GBP
2012-10-03,0.04,GBP
2013-04-10,0.083,GBP
2013-10-02,0.044,GBP
2014-04-09,0.091,GBP
2014-10-01,0.046,GBP
2015-03-26,0.098,GBP
2015-10-01,0.048,GBP
2016-04-21,0.1,GBP
2016-10-06,0.05,GBP
2017-04-20,0.108,GBP
2017-10-05,0.053,GBP
2018-04-19,0.121,GBP
2018-10-04,0.057,GBP
2019-04-18,0.2,GBP
2019-10-10,0.06,GBP
2020-04-23,0.14,GBP
2020-08-27,0.133,GBP
2021-01-07,0.06,GBP
2021-04-22,0.134,GBP
2021-10-07,0.062,GBP
2022-04-21,0.138,GBP
2022-10-06,0.064,GBP
2023-04-20,0.149,GBP
2023-10-05,0.067,GBP
2024-04-25,0.16,GBP
2024-10-03,0.069,GBP
