Date,Amount,Currency
2014-11-06,0.01495,GBP
2015-03-05,0.00498,GBP
2015-06-04,0.99633,GBP
2015-07-16,0.00996,GBP
2015-10-15,1.4945,GBP
2016-03-10,0.015,GBP
2016-06-09,0.015,GBP
2016-08-04,0.015,GBP
2016-10-27,0.015,GBP
2017-01-19,0.0155,GBP
2017-05-18,0.01525,GBP
2017-07-20,0.01525,GBP
2017-11-30,0.0125,GBP
2018-03-08,0.0125,GBP
2018-05-31,0.0125,GBP
2018-08-30,0.0125,GBP
2018-11-22,0.0125,GBP
2019-02-28,0.0125,GBP
2019-06-06,0.0125,GBP
2019-09-05,0.0125,GBP
2019-12-05,0.0125,GBP
2020-02-27,0.0125,GBP
2021-09-02,0.025,GBP
2021-11-11,0.025,GBP
2022-03-03,0.00625,GBP
2022-06-01,0.00625,GBP
2022-08-18,0.00625,GBP
2022-11-10,0.00625,GBP
2023-03-30,0.00875,GBP
2023-06-08,0.00813,GBP
2023-09-07,0.00813,GBP
2023-11-16,0.00938,GBP
2024-04-04,0.00938,GBP
2024-06-13,0.00875,GBP
2024-09-05,0.00875,GBP
2024-11-21,0.00875,GBP
