Date,Amount,Currency
2000-01-10,0.007,GBP
2000-07-10,0.0124,GBP
2001-01-08,0.006,GBP
2001-07-11,0.012,GBP
2002-01-16,0.006,GBP
2002-07-10,0.01,GBP
2003-01-15,0.004,GBP
2003-07-16,0.0065,GBP
2004-01-14,0.004,GBP
2004-07-14,0.0065,GBP
2005-01-12,0.005,GBP
2005-07-13,0.012,GBP
2006-01-11,0.005,GBP
2006-07-12,0.014,GBP
2007-01-10,0.005,GBP
2007-07-11,0.0265,GBP
2008-01-09,0.005,GBP
2008-07-09,0.032,GBP
2009-01-07,0.01,GBP
2009-07-08,0.05,GBP
2010-01-06,0.005,GBP
2010-03-03,0.02,GBP
2010-07-07,0.005,GBP
2011-01-05,0.005,GBP
2011-07-06,0.025,GBP
2012-01-04,0.005,GBP
2012-07-11,0.0345,GBP
2013-01-02,0.005,GBP
2013-07-10,0.0345,GBP
2014-01-08,0.005,GBP
2014-07-09,0.0345,GBP
2015-01-08,0.005,GBP
2015-07-09,0.0345,GBP
2016-01-07,0.005,GBP
2016-07-07,0.01,GBP
2017-07-06,0.0125,GBP
2018-08-02,0.014,GBP
2019-08-01,0.0185,GBP
2020-07-30,0.025,GBP
2021-07-29,0.02,GBP
2022-07-28,0.0235,GBP
2023-07-27,0.0315,GBP
2024-08-08,0.021,GBP
