Date,Amount,Currency
2000-09-04,0.005,GBP
2001-09-05,0.005,GBP
2002-09-04,0.005,GBP
2003-09-03,0.005,GBP
2004-09-01,0.01,GBP
2005-08-31,0.0115,GBP
2006-08-30,0.0135,GBP
2007-08-29,0.017,GBP
2008-08-27,0.016,GBP
2009-09-09,0.03,GBP
2010-09-15,0.036,GBP
2011-09-14,0.042,GBP
2012-09-19,0.055,GBP
2013-09-18,0.065,GBP
2014-02-12,0.03,GBP
2014-09-17,0.08,GBP
2015-02-12,0.035,GBP
2015-09-17,0.1,GBP
2016-02-11,0.04,GBP
2016-09-01,0.11,GBP
2017-02-16,0.05,GBP
2017-09-07,0.13,GBP
2018-02-15,0.06,GBP
2018-08-30,0.15,GBP
2019-02-14,0.065,GBP
2019-08-08,0.165,GBP
2020-02-13,0.07,GBP
2020-08-27,0.165,GBP
2021-02-11,0.07,GBP
2021-08-26,0.1675,GBP
2022-02-10,0.07,GBP
2022-08-25,0.17,GBP
2023-02-09,0.07,GBP
2023-08-24,0.19,GBP
2024-02-08,0.075,GBP
2024-08-29,0.195,GBP
2025-02-06,0.075,GBP
