Date,Amount,Currency
2000-04-10,8.30178,GBP
2000-10-02,0.04239,GBP
2001-04-11,9.27326,GBP
2001-10-03,4.76911,GBP
2002-04-17,10.42138,GBP
2002-10-02,0.05387,GBP
2003-04-16,0.11834,GBP
2003-10-01,6.71207,GBP
2004-04-21,14.83722,GBP
2004-09-29,0.0839,GBP
2005-04-20,0.18547,GBP
2005-09-28,0.09715,GBP
2006-04-19,20.31286,GBP
2006-10-04,10.68633,GBP
2006-12-31,0.3303,GBP
2007-04-18,22.34414,GBP
2007-10-03,12.80593,GBP
2007-12-31,0.39654,GBP
2008-04-16,26.84829,GBP
2008-10-01,12.80593,GBP
2008-12-31,0.12806,GBP
2010-10-20,5.60224,GBP
2011-05-04,11.20448,GBP
2011-10-12,7.28291,GBP
2012-05-02,0.15126,GBP
2012-10-10,8.96359,GBP
2013-05-01,19.04762,GBP
2013-10-09,0.11205,GBP
2014-04-30,23.52941,GBP
2014-10-09,0.13726,GBP
2015-04-30,0.28852,GBP
2015-10-08,0.16527,GBP
2016-04-28,32.77311,GBP
2016-10-06,17.08684,GBP
2017-04-13,0.33333,GBP
2017-09-28,0.17367,GBP
2018-04-05,34.17367,GBP
2018-10-04,17.36695,GBP
2019-04-04,35.29412,GBP
2019-10-03,0.17367,GBP
2020-04-02,0.33,GBP
2021-09-30,0.35,GBP
2022-03-31,0.26,GBP
2022-10-06,0.125,GBP
2023-04-06,0.265,GBP
2023-10-05,0.125,GBP
2024-03-28,0.055,GBP
2024-10-03,0.055,GBP
