Date,Amount,Currency
2000-02-28,0.00509,GBP
2000-09-04,0.02364,GBP
2001-02-28,0.00564,GBP
2001-09-05,0.02619,GBP
2002-02-27,0.00564,GBP
2002-09-04,0.02619,GBP
2006-02-15,0.00461,GBP
2006-07-26,0.00922,GBP
2007-02-07,0.0055,GBP
2007-09-05,0.011,GBP
2008-02-06,0.00825,GBP
2008-09-03,0.01675,GBP
2009-01-28,0.009,GBP
2009-08-19,0.01675,GBP
2010-01-13,0.009,GBP
2010-08-18,0.02,GBP
2011-01-19,0.0093,GBP
2011-08-17,0.0207,GBP
2012-01-18,0.01,GBP
2012-08-15,0.025,GBP
2013-01-16,0.015,GBP
2013-08-14,0.06,GBP
2014-01-15,0.0225,GBP
2014-08-13,0.0925,GBP
2015-01-15,0.03,GBP
2015-08-13,0.1225,GBP
2016-01-14,0.04,GBP
2016-08-11,0.185,GBP
2017-01-19,0.0475,GBP
2017-08-17,0.2275,GBP
2018-01-18,0.055,GBP
2018-08-16,0.275,GBP
2019-01-17,0.065,GBP
2019-08-15,0.335,GBP
2020-01-16,0.0715,GBP
2020-08-13,0.335,GBP
2021-01-14,0.0715,GBP
2021-08-19,0.35,GBP
2022-01-13,0.093,GBP
2022-08-11,0.5728,GBP
2023-01-12,0.1214,GBP
2023-08-10,0.6725,GBP
2024-01-11,0.124,GBP
2024-08-08,0.6782,GBP
2025-01-09,0.2896,GBP
