Date,Amount,Currency
2000-01-04,2.20133,GBP
2000-07-24,4.72879,GBP
2001-01-15,2.44593,GBP
2001-07-25,5.21797,GBP
2002-01-16,0.02691,GBP
2002-07-24,5.70716,GBP
2003-01-15,2.89434,GBP
2004-01-14,3.05741,GBP
2004-07-21,0.06441,GBP
2005-01-12,3.36722,GBP
2005-07-20,7.08503,GBP
2006-01-11,3.70965,GBP
2006-07-19,7.78619,GBP
2007-01-10,0.04077,GBP
2007-07-18,0.08561,GBP
2008-01-09,0.04484,GBP
2008-07-16,9.41681,GBP
2009-01-07,0.04933,GBP
2009-07-15,10.35441,GBP
2010-01-06,0.05422,GBP
2010-07-14,0.11414,GBP
2011-01-05,0.05805,GBP
2011-07-13,12.22962,GBP
2012-01-04,0.06213,GBP
2012-07-11,13.0857,GBP
2013-01-09,6.21265,GBP
2022-07-14,0.011,GBP
2022-11-17,0.009,GBP
2023-07-13,0.029,GBP
2023-11-30,0.015,GBP
2024-07-18,0.04,GBP
2024-11-28,0.017,GBP
