Date,Amount,Currency
2000-04-10,0.0291,GBP
2000-09-11,0.013,GBP
2001-05-02,0.0323,GBP
2001-10-03,0.0143,GBP
2002-05-01,0.0357,GBP
2002-09-04,0.0158,GBP
2003-05-07,0.0395,GBP
2003-10-01,0.0175,GBP
2004-05-05,0.0435,GBP
2004-09-29,0.0193,GBP
2005-05-04,0.0478,GBP
2005-09-28,0.0213,GBP
2006-05-03,0.0525,GBP
2006-09-27,0.0213,GBP
2006-12-31,0.0738,GBP
2007-04-11,0.0525,GBP
2007-09-12,0.0213,GBP
2007-12-31,0.0738,GBP
2008-04-16,0.0525,GBP
2008-09-10,0.0065,GBP
2008-12-31,0.059,GBP
2012-04-04,0.0133,GBP
2012-09-12,0.0067,GBP
2013-04-17,0.0143,GBP
2013-08-21,0.007,GBP
2014-04-09,0.0161,GBP
2014-08-13,0.0077,GBP
2015-04-16,0.0182,GBP
2015-08-13,0.0087,GBP
2016-04-07,0.0206,GBP
2016-08-11,0.0099,GBP
2017-04-06,0.0238,GBP
2017-08-10,0.0114,GBP
2018-04-12,0.0274,GBP
2018-08-09,0.01311,GBP
2019-04-11,0.0316,GBP
2019-08-08,0.0151,GBP
2020-04-09,0.0364,GBP
2021-04-08,0.0541,GBP
2021-08-05,0.0209,GBP
2022-04-07,0.043,GBP
2022-08-04,0.024,GBP
2023-04-06,0.0515,GBP
2023-08-03,0.0275,GBP
2024-04-04,0.0593,GBP
2024-08-08,0.0316,GBP
