Date,Amount,Currency
2000-01-17,16.14003,GBP
2000-06-26,14.44108,GBP
2000-12-27,17.83899,GBP
2001-06-27,16.14003,GBP
2002-01-02,0.19538,GBP
2002-06-26,17.83899,GBP
2003-01-15,0.25484,GBP
2003-07-02,0.22086,GBP
2004-01-14,31.43059,GBP
2004-06-30,33.12954,GBP
2005-01-12,0.4842,GBP
2005-06-29,0.44173,GBP
2006-01-11,62.86119,GBP
2006-06-28,0.58614,GBP
2007-01-10,85.79703,GBP
2007-06-27,67.95804,GBP
2008-07-02,0.01,GBP
2009-01-07,0.02,GBP
2009-07-01,0.011,GBP
2010-01-13,0.022,GBP
2010-06-30,0.012,GBP
2011-01-12,0.024,GBP
2011-06-29,0.0135,GBP
2012-01-11,0.0265,GBP
2012-07-04,0.015,GBP
2013-01-09,0.045,GBP
2013-07-03,0.024,GBP
2014-01-08,0.048,GBP
2014-07-02,0.03,GBP
2015-01-08,0.06,GBP
2015-07-02,0.036,GBP
2016-01-07,0.074,GBP
2016-06-30,0.043,GBP
2017-01-05,0.092,GBP
2017-07-06,0.047,GBP
2018-01-04,0.11,GBP
2018-07-05,0.055,GBP
2019-01-10,0.139,GBP
2019-07-04,0.07,GBP
2020-01-09,0.142,GBP
2021-01-28,0.144,GBP
2021-07-01,0.072,GBP
2022-01-27,0.189,GBP
2022-07-07,0.094,GBP
2023-02-02,0.192,GBP
2023-07-06,0.11,GBP
2024-02-01,0.264,GBP
2024-07-04,0.132,GBP
2025-02-06,0.272,GBP
