Date,Amount,Currency
2000-03-20,0.13031,GBX
2000-09-18,0.05815,GBX
2001-04-11,0.13569,GBX
2001-10-10,0.06031,GBX
2002-04-17,0.14,GBX
2002-10-09,0.06246,GBX
2003-04-16,0.14538,GBX
2003-10-15,0.06462,GBX
2004-04-21,0.15185,GBX
2004-10-13,0.06785,GBX
2005-04-20,0.16262,GBX
2005-10-12,0.07323,GBX
2006-04-19,0.18308,GBX
2006-10-11,0.08077,GBX
2007-04-18,0.20462,GBX
2007-10-10,0.08938,GBX
2008-04-16,0.23262,GBX
2008-10-08,0.10769,GBX
2009-04-15,0.25092,GBX
2009-10-07,0.11308,GBX
2010-04-14,0.27569,GBX
2010-10-13,0.14,GBX
2011-04-13,0.32308,GBX
2011-06-08,0.26923,GBX
2011-10-12,0.15938,GBX
2012-04-18,0.36831,GBX
2012-10-10,0.17231,GBX
2013-04-17,0.39846,GBX
2013-06-03,1.03704,GBX
2013-10-09,0.18667,GBX
2014-04-30,0.42519,GBX
2014-10-09,0.20222,GBX
2015-04-30,0.46667,GBX
2015-06-15,1.2,GBX
2015-10-08,0.208,GBX
2016-04-28,0.482,GBX
2016-10-13,0.225,GBX
2017-04-27,0.535,GBX
2017-10-12,0.255,GBX
2018-04-26,0.62,GBX
2018-10-11,0.29,GBX
2019-04-25,0.71,GBX
2019-10-10,0.32,GBX
2020-04-23,0.78,GBX
2020-10-08,0.335,GBX
2021-04-22,0.845,GBX
2021-10-14,0.385,GBX
2022-04-21,0.975,GBX
2022-10-13,0.425,GBX
2023-04-20,1.095,GBX
2023-10-12,0.46,GBX
2024-04-25,1.14,GBX
2024-10-17,0.475,GBX
