Date,Amount,Currency
2000-04-25,0.0115,GBP
2000-10-23,0.0239,GBP
2001-04-25,0.0132,GBP
2001-10-24,0.0275,GBP
2002-04-24,0.0152,GBP
2002-10-23,0.0316,GBP
2003-04-23,0.0175,GBP
2003-10-22,0.0363,GBP
2004-04-21,0.01,GBP
2004-10-20,0.02,GBP
2005-04-20,0.0113,GBP
2005-10-05,0.0227,GBP
2006-04-19,0.0145,GBP
2006-10-18,0.029,GBP
2007-04-18,0.016,GBP
2007-10-17,0.034,GBP
2008-03-19,0.0185,GBP
2008-10-22,0.0395,GBP
2009-03-18,0.0185,GBP
2009-10-21,0.0395,GBP
2010-03-03,0.0185,GBP
2010-10-20,0.0395,GBP
2011-03-09,0.0185,GBP
2011-10-12,0.0395,GBP
2012-02-29,0.0083,GBP
2012-10-10,0.0167,GBP
2013-03-06,0.0083,GBP
2013-10-09,0.0167,GBP
2014-03-05,0.0083,GBP
2014-10-09,0.018,GBP
2015-03-05,0.0087,GBP
2015-10-08,0.0189,GBP
2016-03-03,0.0091,GBP
2016-10-13,0.0199,GBP
2017-03-02,0.0096,GBP
2017-10-05,0.0425,GBP
2018-03-01,0.0106,GBP
2018-10-04,0.0275,GBP
2019-03-07,0.0111,GBP
2019-10-03,0.0543,GBP
2020-03-05,0.0111,GBP
2021-09-30,0.0122,GBP
2022-03-03,0.0095,GBP
2022-09-29,0.0734,GBP
2023-03-02,0.0095,GBP
2023-10-05,0.0224,GBP
2024-02-29,0.0095,GBP
2024-10-17,0.0205,GBP
2025-02-27,0.0095,GBP
