Date,Amount,Currency
2007-12-12,0.01,GBP
2008-07-16,0.015,GBP
2014-07-23,0.00251,GBP
2014-11-27,0.00644,GBP
2015-06-11,0.00702,GBP
2015-12-17,0.00769,GBP
2016-06-16,0.01087,GBP
2016-12-15,0.01162,GBP
2017-07-13,0.01279,GBP
2017-12-14,0.01304,GBP
2018-07-12,0.01406,GBP
2018-12-13,0.01443,GBP
2019-07-11,0.01533,GBP
2019-12-19,0.01503,GBP
2020-07-09,0.01505,GBP
2020-12-17,0.01522,GBP
2021-07-08,0.01688,GBP
2021-12-16,0.01714,GBP
2022-07-07,0.02036,GBP
2022-12-08,0.0235,GBP
2023-07-13,0.02561,GBP
2023-12-14,0.02627,GBP
2024-06-27,2.60363,GBP
2024-12-12,0.02557,GBP
