Date,Amount,Currency
2000-03-13,0.12251,GBP
2000-08-07,7.22728,GBP
2001-03-14,0.132,GBP
2001-08-08,0.087,GBP
2002-03-13,0.136,GBP
2002-08-07,0.091,GBP
2003-03-12,0.143,GBP
2003-08-06,0.094,GBP
2004-04-07,0.148,GBP
2004-08-25,0.097,GBP
2005-04-06,0.157,GBP
2005-08-24,0.1,GBP
2006-04-05,0.17,GBP
2006-08-23,0.105,GBP
2007-04-04,0.188,GBP
2007-08-22,0.111,GBP
2008-04-09,0.205,GBP
2008-08-20,0.118,GBP
2009-04-08,0.22,GBP
2009-08-19,0.122,GBP
2010-04-07,0.233,GBP
2010-08-18,0.13,GBP
2011-04-06,0.257,GBP
2011-08-17,0.14,GBP
2012-04-04,0.28,GBP
2012-08-15,0.15,GBP
2013-04-03,0.3,GBP
2013-08-14,0.16,GBP
2014-04-02,0.32,GBP
2014-08-13,0.17,GBP
2015-04-02,0.34,GBP
2015-08-13,0.18,GBP
2016-04-07,0.34,GBP
2016-08-18,0.18,GBP
2017-04-06,0.34,GBP
2017-08-17,0.05,GBP
2018-04-05,0.12,GBP
2018-08-16,0.055,GBP
2019-04-04,0.13,GBP
2019-08-15,0.06,GBP
2020-03-26,0.135,GBP
2020-08-13,0.06,GBP
2021-03-25,0.135,GBP
2021-08-12,0.063,GBP
2022-03-24,0.142,GBP
2022-08-11,0.066,GBP
2023-03-23,0.149,GBP
2023-08-10,0.07,GBP
2024-03-21,0.157,GBP
2024-08-08,0.074,GBP
2025-03-20,0.166,GBP
