Date,Amount,Currency
2000-04-17,0.06994,GBP
2000-10-02,3.78839,GBP
2001-04-25,7.58495,GBP
2001-10-24,4.08418,GBP
2002-04-24,8.25676,GBP
2002-10-23,4.47322,GBP
2003-04-23,9.131,GBP
2003-10-22,5.15387,GBP
2004-04-21,10.78235,GBP
2004-10-27,6.22355,GBP
2005-03-23,13.21081,GBP
2005-09-28,8.07122,GBP
2006-03-29,16.2221,GBP
2006-09-27,9.72432,GBP
2006-12-31,0.3,GBP
2007-03-28,19.44864,GBP
2007-09-26,17.01756,GBP
2007-12-31,0.35,GBP
2008-03-26,17.01756,GBP
2008-09-24,4.86216,GBP
2008-12-31,0.05,GBP
2011-03-30,2.91415,GBP
2011-09-28,1.45708,GBP
2012-03-28,3.39984,GBP
2012-09-26,2.91415,GBP
2013-03-27,5.8283,GBP
2013-09-25,3.88553,GBP
2014-03-26,9.22814,GBP
2014-09-24,11.6566,GBP
2015-03-26,22.34181,GBP
2015-09-24,13.30795,GBP
2016-03-24,25.54738,GBP
2016-09-22,14.57075,GBP
2017-03-23,29.14149,GBP
2017-09-21,14.57075,GBP
2018-03-29,31.56995,GBP
2018-09-27,18.45628,GBP
2019-03-28,36.91256,GBP
2019-09-26,19.91335,GBP
2019-12-24,0.41,GBP
2021-03-25,0.2,GBP
2021-10-07,0.2,GBP
2022-04-07,0.4,GBP
2022-10-06,0.23,GBP
2023-04-20,0.32,GBP
