Date,Amount,Currency
2000-05-02,2.87126,GBP
2000-10-09,0.0134,GBP
2001-05-09,0.03,GBP
2001-10-10,0.0135,GBP
2002-05-08,0.03,GBP
2002-10-09,0.0135,GBP
2008-08-13,0.005,GBP
2009-03-04,0.006,GBP
2009-08-12,0.0055,GBP
2010-03-10,0.0066,GBP
2010-08-11,0.0069,GBP
2011-03-09,0.0086,GBP
2011-08-10,0.0077,GBP
2012-03-07,0.0105,GBP
2012-08-08,0.0089,GBP
2013-03-06,0.0121,GBP
2013-08-07,0.0101,GBP
2014-03-05,0.012,GBP
2014-08-06,0.0099,GBP
2015-03-05,0.0143,GBP
2015-08-13,0.0108,GBP
2016-03-03,0.0159,GBP
2016-08-11,0.0127,GBP
2017-03-09,0.018,GBP
2017-08-10,0.0127,GBP
2018-03-15,0.036,GBP
2018-08-09,0.0134,GBP
2019-03-14,0.0208,GBP
2019-08-08,0.0159,GBP
2020-03-12,0.027,GBP
2020-08-13,0.01669,GBP
2021-03-18,0.0278,GBP
2021-08-12,0.0172,GBP
2022-03-17,0.0334,GBP
2022-08-11,0.0216,GBP
2023-03-16,0.0412,GBP
2023-08-10,0.0214,GBP
