Date,Amount,Currency
2000-06-05,0.031,GBP
2000-06-07,3.1,GBP
2001-06-06,0.031,GBP
2002-06-05,0.031,GBP
2003-06-04,0.031,GBP
2004-06-16,0.031,GBP
2004-06-18,3.1,GBP
2005-06-15,0.031,GBP
2006-06-14,0.031,GBP
2007-06-13,0.031,GBP
2008-06-11,0.04,GBP
2009-06-17,0.075,GBP
2010-03-10,0.04,GBP
2011-08-03,0.04,GBP
2012-06-13,0.28,GBP
2013-04-03,0.14,GBP
2013-10-02,0.14,GBP
2014-04-02,0.147,GBP
2014-10-01,0.147,GBP
2015-04-02,0.15,GBP
2015-10-01,0.15,GBP
2016-04-07,0.155,GBP
2016-10-06,0.155,GBP
2017-04-06,0.16,GBP
2017-10-05,0.16,GBP
2018-04-05,0.165,GBP
2018-10-04,0.165,GBP
2019-04-04,0.17,GBP
2019-10-03,0.17,GBP
2020-04-02,0.175,GBP
2020-10-01,0.175,GBP
2021-04-01,0.17625,GBP
2021-09-30,0.17625,GBP
2022-03-31,0.185,GBP
2022-10-06,0.185,GBP
2023-04-06,0.19,GBP
2023-10-05,0.19,GBP
2024-04-04,0.195,GBP
2024-10-03,0.195,GBP
