Date,Amount,Currency
2000-01-04,0.0027,GBP
2000-03-27,0.0042,GBP
2000-07-10,0.003,GBP
2000-09-25,0.003,GBP
2000-12-27,0.003,GBP
2001-04-04,0.0058,GBP
2001-07-04,0.0035,GBP
2001-10-01,3.5,GBP
2001-10-03,0.0035,GBP
2002-01-02,0.0035,GBP
2002-04-03,0.007,GBP
2002-07-03,0.004,GBP
2002-10-02,0.004,GBP
2003-01-15,0.004,GBP
2003-04-09,0.006,GBP
2003-07-02,0.00425,GBP
2003-10-01,0.00425,GBP
2004-01-07,0.00425,GBP
2004-04-07,0.006,GBP
2004-07-07,0.00425,GBP
2004-09-29,0.00425,GBP
2005-01-05,0.00425,GBP
2005-04-13,0.007,GBP
2005-07-13,0.00425,GBP
2005-10-05,0.00425,GBP
2006-01-11,0.00425,GBP
2006-04-12,0.009,GBP
2006-07-05,0.0045,GBP
2006-10-04,0.0045,GBP
2007-01-10,0.0045,GBP
2007-04-18,0.0115,GBP
2007-07-04,0.0055,GBP
2007-10-03,0.0055,GBP
2008-01-02,0.0055,GBP
2008-04-02,0.004,GBP
2008-07-02,0.006,GBP
2008-10-01,0.006,GBP
2008-12-31,0.006,GBP
2009-04-01,0.018,GBP
2009-05-06,0.18,GBP
2009-07-01,0.006,GBP
2009-09-30,0.006,GBP
2009-12-30,0.006,GBP
2009-12-31,6,GBP
2010-04-14,0.018,GBP
2010-05-12,0.18,GBP
2010-06-30,0.006,GBP
2010-09-29,0.006,GBP
2011-01-05,0.006,GBP
2011-04-13,0.018,GBP
2011-07-06,0.006,GBP
2011-09-28,0.006,GBP
2011-12-28,0.006,GBP
2012-04-04,0.018,GBP
2012-07-04,0.006,GBP
2012-10-03,0.006,GBP
2013-01-02,0.006,GBP
2013-03-27,0.018,GBP
2013-06-26,0.008,GBP
2013-10-02,0.08,GBP
2013-12-31,0.008,GBP
2014-04-02,0.016,GBP
2014-06-18,0.008,GBP
2014-10-01,0.008,GBP
2014-12-29,0.008,GBP
2015-04-02,0.017,GBP
2015-06-25,0.01,GBP
2015-10-01,0.01,GBP
2015-12-17,0.01,GBP
2016-04-07,0.013,GBP
2016-06-23,0.01025,GBP
2016-10-06,0.01025,GBP
2016-12-15,0.01025,GBP
2017-04-06,0.01525,GBP
2017-06-22,0.0105,GBP
2017-09-28,0.0105,GBP
2017-12-14,0.0105,GBP
2018-04-12,0.0215,GBP
2018-06-21,0.0125,GBP
2018-09-27,0.0125,GBP
2018-12-20,0.0125,GBP
2019-04-04,0.0255,GBP
2019-06-20,0.0135,GBP
2019-09-26,0.0135,GBP
2019-12-19,0.0135,GBP
2020-04-09,0.0255,GBP
2020-06-25,0.0135,GBP
2020-09-24,0.0135,GBP
2020-12-17,0.0135,GBP
2021-03-25,0.0265,GBP
2021-06-24,0.0135,GBP
2021-09-23,0.0135,GBP
2021-12-23,0.0135,GBP
2022-03-31,0.0285,GBP
2022-06-23,0.0135,GBP
2022-09-29,0.0135,GBP
2022-12-22,0.0135,GBP
2023-04-06,0.031,GBP
2023-06-22,0.0145,GBP
2023-09-28,0.0145,GBP
2023-12-21,0.0145,GBP
2024-04-11,0.033,GBP
2024-06-20,0.015,GBP
2024-09-26,0.015,GBP
2024-12-19,0.015,GBP
