Date,Amount,Currency
2000-05-02,2.04167,GBP
2000-10-02,0.01225,GBP
2001-05-02,0.02375,GBP
2001-10-03,0.01225,GBP
2002-05-01,0.02375,GBP
2002-10-02,0.01225,GBP
2003-04-30,0.02625,GBP
2003-10-01,0.01417,GBP
2004-05-05,2.83333,GBP
2004-10-06,1.54167,GBP
2005-05-04,0.0325,GBP
2005-10-05,0.01625,GBP
2006-05-03,0.03667,GBP
2006-10-04,1.70833,GBP
2007-05-02,0.04125,GBP
2007-10-03,0.01833,GBP
2008-05-07,4.66667,GBP
2008-10-01,1.93333,GBP
2009-05-06,5.06667,GBP
2009-10-07,2.08333,GBP
2010-05-05,0.05617,GBP
2010-10-06,0.0225,GBP
2011-05-04,0.0622,GBP
2011-10-05,2.43333,GBP
2012-05-02,0.06883,GBP
2012-10-03,0.02616,GBP
2013-01-02,0.074,GBP
2013-10-02,0.02825,GBP
2014-05-07,0.0819,GBP
2014-10-01,0.0311,GBP
2015-05-07,0.0901,GBP
2015-10-01,0.0336,GBP
2016-05-12,0.0997,GBP
2016-10-06,0.0353,GBP
2017-05-11,0.1087,GBP
2017-10-05,0.0371,GBP
2018-05-10,0.1184,GBP
2018-10-04,0.039,GBP
2019-05-09,0.1274,GBP
2019-10-03,0.04,GBP
2021-10-07,0.02,GBP
2022-05-12,0.1,GBP
2022-10-06,0.025,GBP
2023-05-11,0.106,GBP
2023-10-05,0.0265,GBP
2024-05-09,0.124,GBP
2024-10-03,0.031,GBP
