Date,Amount,Currency
2000-03-27,0.1471,GBP
2000-09-18,7.88355,GBP
2001-03-28,0.15671,GBP
2001-09-19,8.36426,GBP
2002-03-20,16.05553,GBP
2002-09-11,0.08557,GBP
2003-03-19,0.1644,GBP
2003-08-20,0.05096,GBP
2004-03-17,0.10287,GBP
2004-08-18,4.98971,GBP
2005-03-16,0.1065,GBP
2005-08-17,0.053,GBP
2006-03-22,0.1102,GBP
2006-08-16,0.0542,GBP
2007-04-11,0.1172,GBP
2007-08-15,0.057,GBP
2008-04-09,0.123,GBP
2008-08-13,0.0599,GBP
2009-04-08,0.1291,GBP
2009-08-19,0.0629,GBP
2010-04-07,0.1356,GBP
2010-08-18,0.0661,GBP
2011-03-30,0.1724,GBP
2011-08-17,0.0795,GBP
2012-03-28,0.1724,GBP
2012-08-22,0.09333,GBP
2013-03-27,0.2079,GBP
2013-08-21,0.0973,GBP
2014-03-26,0.2384,GBP
2014-08-20,0.1119,GBP
2015-03-26,0.2574,GBP
2015-08-20,0.1231,GBP
2016-03-24,0.1,GBP
2016-08-25,0.1293,GBP
2017-03-30,0.3057,GBP
2017-08-24,0.145,GBP
2018-03-29,0.325,GBP
2018-08-23,0.1567,GBP
2019-03-28,0.3368,GBP
2019-08-22,0.1645,GBP
2020-03-26,0.2084,GBP
2020-08-20,0.0417,GBP
2021-03-25,0.0771,GBP
2021-08-19,0.0389,GBP
2022-03-24,0.0944,GBP
2022-08-18,0.04981,GBP
2023-03-23,0.10461,GBP
2023-09-07,0.05155,GBP
2024-03-28,0.11342,GBP
2024-09-05,0.05215,GBP
