Date,Amount,Currency
2000-03-13,17.9,GBX
2000-08-07,9,GBX
2001-03-07,20,GBX
2001-08-08,9.7,GBX
2002-03-06,22.3,GBX
2002-08-07,10.7,GBX
2003-03-05,24.5,GBX
2003-08-06,11.8,GBX
2004-03-03,27,GBX
2004-08-04,12.7,GBX
2005-03-09,29.2,GBX
2005-08-03,14,GBX
2006-03-08,33,GBX
2006-08-02,15.7,GBX
2007-03-07,40.2,GBX
2007-08-01,18.6,GBX
2008-03-05,47.6,GBX
2008-08-06,22.1,GBX
2009-03-11,61.6,GBX
2009-08-19,27.9,GBX
2010-03-10,71.6,GBX
2010-08-18,33.2,GBX
2011-03-09,81,GBX
2011-08-17,38.1,GBX
2012-03-07,88.4,GBX
2012-08-15,42.2,GBX
2013-03-13,92.7,GBX
2013-08-21,45,GBX
2014-03-12,97.4,GBX
2014-08-20,47.5,GBX
2015-03-19,100.6,GBX
2015-08-20,49.4,GBX
2016-03-17,104.6,GBX
2016-08-18,51.3,GBX
2017-03-16,118.1,GBX
2017-08-17,56.5,GBX
2017-12-28,43.6,GBX
2018-03-22,48.8,GBX
2018-06-28,48.8,GBX
2018-10-04,48.8,GBX
2018-12-27,48.8,GBX
2019-03-21,50.75,GBX
2019-06-27,50.75,GBX
2019-10-03,50.75,GBX
2019-12-24,50.75,GBX
2020-03-26,52.6,GBX
2020-07-09,52.6,GBX
2020-10-01,52.6,GBX
2020-12-17,52.6,GBX
2021-03-25,53.9,GBX
2021-07-08,53.9,GBX
2021-09-30,53.9,GBX
2021-12-23,53.9,GBX
2022-03-24,54.45,GBX
2022-07-07,54.45,GBX
2022-09-29,54.45,GBX
2022-12-22,54.45,GBX
2023-03-23,57.72,GBX
2023-07-13,57.72,GBX
2023-09-28,57.72,GBX
2023-12-21,57.72,GBX
2024-03-21,58.88,GBX
2024-06-27,58.88,GBX
2024-09-26,58.88,GBX
2024-12-19,58.88,GBX
