Date,Amount,Currency
2000-03-27,0.038,GBP
2000-09-11,0.0182,GBP
2001-05-30,0.043,GBP
2001-09-12,0.02,GBP
2002-05-01,0.047,GBP
2002-09-18,0.022,GBP
2003-05-28,0.052,GBP
2003-09-24,0.024,GBP
2004-05-26,0.065,GBP
2004-09-29,0.03,GBP
2005-06-01,0.081,GBP
2005-09-28,0.045,GBP
2006-05-31,0.089,GBP
2006-09-27,0.05,GBP
2007-05-23,0.0975,GBP
2007-09-26,0.055,GBP
2008-05-21,0.1025,GBP
2012-04-18,0.0038,GBP
2012-08-22,0.0019,GBP
2013-04-17,0.0043,GBP
2013-08-21,0.0022,GBP
2014-04-09,0.0047,GBP
2014-06-04,0.0154,GBP
2014-08-20,0.0024,GBP
2015-04-09,0.0132,GBP
2015-05-21,0.0768,GBP
2015-08-20,0.0049,GBP
2016-04-07,0.0118,GBP
2016-06-02,0.092,GBP
2016-08-25,0.0053,GBP
2017-04-13,0.0229,GBP
2017-06-01,0.092,GBP
2017-09-21,0.023,GBP
2018-04-05,0.0244,GBP
2018-05-31,0.104,GBP
2018-10-04,0.0244,GBP
2019-04-04,0.038,GBP
2019-06-06,0.107,GBP
2019-10-03,0.0384,GBP
2020-04-02,0.038,GBP
2020-06-04,0.1099,GBP
2021-04-01,0.0414,GBP
2021-10-07,0.0414,GBP
2022-03-31,0.0444,GBP
2022-10-13,0.0462,GBP
2023-03-30,0.0478,GBP
2023-10-12,0.0479,GBP
2024-03-28,0.0479,GBP
2024-10-10,0.048,GBP
