Date,Amount,Currency
2001-12-05,0.01182,GBP
2002-07-17,0.02687,GBP
2002-12-04,0.01397,GBP
2003-07-23,0.03224,GBP
2003-12-03,0.01505,GBP
2004-07-21,0.03654,GBP
2004-07-26,0.50667,GBP
2004-12-08,0.01842,GBP
2005-07-20,0.04606,GBP
2005-12-07,0.03685,GBP
2006-05-10,0.07369,GBP
2006-12-06,0.05527,GBP
2007-07-18,0.11054,GBP
2007-12-05,0.07369,GBP
2008-07-16,0.14738,GBP
2008-12-03,0.07738,GBP
2009-07-22,0.14738,GBP
2009-12-02,0.07738,GBP
2010-07-21,0.14738,GBP
2010-12-01,0.08106,GBP
2011-07-27,0.16581,GBP
2011-12-07,0.08567,GBP
2012-07-25,0.17502,GBP
2012-12-05,0.08935,GBP
2013-07-24,0.18239,GBP
2013-12-04,0.09304,GBP
2014-07-23,0.19068,GBP
2014-12-04,0.097,GBP
2015-05-07,0.128,GBP
2015-08-27,0.108,GBP
2016-05-05,0.252,GBP
2016-08-25,0.12,GBP
2017-05-04,0.312,GBP
2017-08-24,0.144,GBP
2018-05-03,0.372,GBP
2018-08-23,0.172,GBP
2019-05-02,0.432,GBP
2019-08-22,0.201,GBP
2020-04-30,0.499,GBP
2020-08-20,0.233,GBP
2021-04-29,0.517,GBP
2021-08-19,0.25,GBP
2022-04-28,0.7,GBP
2022-08-18,0.317,GBP
2023-04-20,0.753,GBP
2023-08-17,0.357,GBP
2024-04-18,0.793,GBP
2024-08-15,0.41,GBP
