Date,Amount,Currency
2000-04-10,0.0315,GBP
2000-09-04,0.016,GBP
2001-04-18,0.039,GBP
2001-09-05,0.021,GBP
2002-04-17,0.044,GBP
2002-09-04,0.0235,GBP
2003-04-16,0.049,GBP
2003-09-03,0.0255,GBP
2004-04-21,0.0545,GBP
2004-09-01,0.03,GBP
2005-04-27,0.066,GBP
2005-08-31,0.036,GBP
2006-04-26,0.07,GBP
2006-09-06,0.038,GBP
2007-04-25,0.078,GBP
2007-09-05,0.046,GBP
2008-04-23,0.094,GBP
2008-09-03,0.049,GBP
2009-04-22,0.1,GBP
2009-09-02,0.052,GBP
2010-04-21,0.114,GBP
2010-09-01,0.055,GBP
2011-04-20,0.127,GBP
2011-09-07,0.058,GBP
2012-04-25,0.135,GBP
2012-09-05,0.06,GBP
2013-04-24,0.135,GBP
2013-09-04,0.06,GBP
2014-04-09,0.135,GBP
2014-09-03,0.06,GBP
2015-04-09,0.16,GBP
2015-06-18,0.2,GBP
2015-09-03,0.074,GBP
2016-04-21,0.212,GBP
2016-06-17,0.2,GBP
2016-09-08,0.095,GBP
2017-04-27,0.215,GBP
2017-09-07,0.103,GBP
2018-04-19,0.22,GBP
2018-09-06,0.107,GBP
2019-04-25,0.25,GBP
2019-09-05,0.35,GBP
2020-04-16,0.33,GBP
2021-09-09,0.15,GBP
2022-03-24,0.4,GBP
2022-04-14,42,GBP
2022-05-12,0.42,GBP
2022-09-08,0.15,GBP
2023-04-27,0.44,GBP
2023-09-07,0.16,GBP
2024-04-25,0.4,GBP
2024-09-05,0.19,GBP
