Date,Split
2000-02-15,2.000000/1.000000
2004-07-07,2.000000/1.000000
2006-07-18,2.000000/1.000000
2014-12-08,2.000000/1.000000
2015-06-25,2.000000/1.000000
2018-09-12,2.000000/1.000000
