Date,Amount,Currency
2000-02-03,0.015,USD
2000-05-03,0.015,USD
2000-08-03,0.02,USD
2000-11-03,0.02,USD
2001-02-05,0.02,USD
2001-05-03,0.02,USD
2001-08-03,0.02,USD
2001-11-05,0.02,USD
2002-02-05,0.02,USD
2002-05-03,0.02,USD
2002-08-05,0.02,USD
2002-11-05,0.02,USD
2003-02-05,0.02,USD
2003-05-05,0.02,USD
2003-08-05,0.02,USD
2003-11-05,0.02,USD
2004-02-04,0.04,USD
2004-05-05,0.04,USD
2004-08-04,0.04,USD
2004-11-03,0.04,USD
2005-02-03,0.08,USD
2005-05-04,0.08,USD
2005-08-03,0.08,USD
2005-11-03,0.08,USD
2006-02-03,0.1,USD
2006-05-03,0.1,USD
2006-08-03,0.1,USD
2006-11-03,0.1,USD
2007-02-05,0.1125,USD
2007-05-03,0.1125,USD
2007-08-03,0.1125,USD
2007-11-05,0.1125,USD
2008-02-05,0.1275,USD
2008-05-05,0.14,USD
2008-08-05,0.14,USD
2008-11-05,0.14,USD
2009-02-04,0.14,USD
2009-05-05,0.14,USD
2009-08-05,0.14,USD
2009-11-04,0.14,USD
2010-02-03,0.1575,USD
2010-05-05,0.1575,USD
2010-08-04,0.1575,USD
2010-11-03,0.1575,USD
2011-02-03,0.1812,USD
2011-05-04,0.1812,USD
2011-08-03,0.21,USD
2011-11-03,0.21,USD
2012-02-03,0.21,USD
2012-05-03,0.21,USD
2012-08-03,0.225,USD
2012-11-05,0.225,USD
2013-02-05,0.225,USD
2013-05-03,0.225,USD
2013-08-05,0.225,USD
2013-11-05,0.225,USD
2014-02-05,0.225,USD
2014-05-05,0.225,USD
2014-08-05,0.225,USD
2014-11-05,0.225,USD
2015-02-04,0.24,USD
2015-05-05,0.24,USD
2015-08-05,0.24,USD
2015-11-04,0.24,USD
2016-02-03,0.26,USD
2016-05-04,0.26,USD
2016-08-03,0.26,USD
2016-11-03,0.26,USD
2017-02-03,0.26,USD
2017-05-03,0.2725,USD
2017-08-03,0.2725,USD
2017-11-06,0.2725,USD
2018-02-06,0.3,USD
2018-05-04,0.3,USD
2018-08-06,0.3,USD
2018-11-06,0.3,USD
2019-02-06,0.315,USD
2019-05-06,0.315,USD
2019-08-06,0.315,USD
2019-11-06,0.315,USD
2020-02-06,0.33,USD
2020-05-06,0.33,USD
2020-08-06,0.33,USD
2020-11-05,0.33,USD
2021-02-04,0.3475,USD
2021-05-06,0.3475,USD
2021-08-05,0.3475,USD
2021-11-04,0.3475,USD
2022-02-04,0.365,USD
2022-05-05,0.365,USD
2022-08-04,0.365,USD
2022-11-04,0.365,USD
2023-02-06,0.365,USD
2023-05-04,0.125,USD
2023-08-04,0.125,USD
2023-11-06,0.125,USD
2024-02-06,0.125,USD
2024-05-06,0.125,USD
2024-08-07,0.125,USD
