Date,Amount,Currency
2003-09-26,0.04,USD
2003-12-30,0.04,USD
2004-03-30,0.04,USD
2004-06-29,0.04,USD
2004-09-29,0.08,USD
2004-12-30,0.08,USD
2005-03-30,0.08,USD
2005-06-29,0.08,USD
2005-09-29,0.09333,USD
2005-12-28,0.09333,USD
2006-03-30,0.09333,USD
2006-06-29,0.09333,USD
2006-09-28,0.10667,USD
2006-12-28,0.10667,USD
2007-03-29,0.071,USD
2007-06-28,0.107,USD
2007-09-27,0.17,USD
2007-12-28,0.17,USD
2008-03-28,0.17,USD
2008-06-27,0.17,USD
2008-09-29,0.19,USD
2008-12-30,0.19,USD
2009-03-30,0.19,USD
2009-06-29,0.19,USD
2009-09-29,0.19,USD
2009-12-30,0.19,USD
2010-03-30,0.19,USD
2010-06-29,0.19,USD
2010-09-29,0.2,USD
2010-12-30,0.2,USD
2011-03-30,0.2,USD
2011-06-29,0.2,USD
2011-09-29,0.22,USD
2011-12-29,0.22,USD
2012-03-29,0.22,USD
2012-06-28,0.22,USD
2012-09-27,0.235,USD
2012-12-31,0.235,USD
2013-03-27,0.235,USD
2013-06-27,0.235,USD
2013-09-27,0.26,USD
2013-12-30,0.26,USD
2014-03-28,0.26,USD
2014-06-27,0.26,USD
2014-09-29,0.28,USD
2014-12-30,0.28,USD
2015-03-30,0.28,USD
2015-06-29,0.28,USD
2015-09-29,0.3,USD
2015-12-30,0.3,USD
2016-03-30,0.3,USD
2016-06-29,0.3,USD
2016-09-29,0.32,USD
2016-12-29,0.32,USD
2017-03-30,0.32,USD
2017-06-29,0.32,USD
2017-09-29,0.345,USD
2017-12-29,0.345,USD
2018-03-29,0.345,USD
2018-06-29,0.345,USD
2018-09-28,0.375,USD
2018-12-31,0.375,USD
2019-03-29,0.375,USD
2019-06-28,0.375,USD
2019-09-30,0.405,USD
2019-12-31,0.405,USD
2020-03-31,0.405,USD
2020-06-30,0.405,USD
2020-09-30,0.425,USD
2020-12-31,0.425,USD
2021-03-31,0.425,USD
2021-06-30,0.425,USD
2021-09-30,0.46,USD
2021-12-31,0.46,USD
2022-03-31,0.46,USD
2022-06-30,0.46,USD
2022-09-30,0.495,USD
2022-12-30,0.495,USD
2023-03-31,0.495,USD
2023-06-30,0.495,USD
2023-09-29,0.535,USD
2023-12-29,0.535,USD
2024-04-01,0.535,USD
2024-07-02,0.535,USD
2024-10-02,0.58,USD
2025-01-02,0.58,USD
