Date,Amount,Currency
2010-12-13,0.007,USD
2011-03-16,0.008,USD
2011-06-15,0.009,USD
2011-09-15,0.011,USD
2011-12-15,0.012,USD
2012-03-15,0.013,USD
2012-06-14,0.015,USD
2012-09-18,0.016,USD
2012-12-13,0.017,USD
2013-03-21,0.019,USD
2013-06-13,0.021,USD
2013-09-17,0.023,USD
2013-12-18,0.025,USD
2014-03-18,0.027,USD
2014-06-17,0.029,USD
2014-09-17,0.032,USD
2014-12-17,0.035,USD
2015-03-18,0.038,USD
2015-06-17,0.04,USD
2015-09-16,0.042,USD
2015-12-16,0.044,USD
2016-03-16,0.049,USD
2016-06-15,0.05,USD
2016-09-15,0.051,USD
2016-12-14,0.102,USD
2017-03-16,0.102,USD
2017-06-15,0.102,USD
2017-09-18,0.102,USD
2017-12-18,0.175,USD
2018-03-21,0.175,USD
2018-06-19,0.175,USD
2018-09-18,0.175,USD
2018-12-18,0.265,USD
2019-03-20,0.265,USD
2019-06-21,0.265,USD
2019-09-20,0.265,USD
2019-12-20,0.325,USD
2020-03-20,0.325,USD
2020-06-19,0.325,USD
2020-09-21,0.325,USD
2020-12-18,0.36,USD
2021-03-19,0.36,USD
2021-06-21,0.36,USD
2021-09-21,0.36,USD
2021-12-21,0.41,USD
2022-03-21,0.41,USD
2022-06-21,0.41,USD
2022-09-21,0.41,USD
2022-12-19,0.46,USD
2023-03-21,0.46,USD
2023-06-21,0.46,USD
2023-09-20,0.46,USD
2023-12-19,0.525,USD
2024-03-20,0.525,USD
2024-06-24,0.525,USD
2024-09-19,0.53,USD
2024-12-23,0.59,USD
