Date,Amount,Currency
2015-05-26,9.7094,USD
2015-09-03,0.6502,USD
2015-09-10,0.3308,USD
2016-01-31,1.7377,USD
2016-02-02,3.297,USD
2016-09-07,0.2547,USD
2016-09-08,0.532,USD
2017-04-05,0.7192,USD
2017-04-06,1.4108,USD
2017-08-24,0.8321,USD
2018-04-12,1.32775,USD
2018-08-23,0.65896,USD
2019-04-11,1.30808,USD
2019-09-05,0.65896,USD
2020-04-09,1.33,USD
