Date,Amount,Currency
2000-03-29,0.11,USD
2000-06-28,0.13,USD
2000-09-27,0.13,USD
2000-12-27,0.13,USD
2001-03-28,0.13,USD
2001-06-27,0.15,USD
2001-09-26,0.15,USD
2001-12-27,0.15,USD
2002-03-26,0.15,USD
2002-06-26,0.17,USD
2002-09-25,0.17,USD
2002-12-24,0.17,USD
2003-03-27,0.17,USD
2003-06-26,0.19,USD
2003-09-26,0.19,USD
2003-12-29,0.19,USD
2004-03-29,0.19,USD
2004-06-28,0.21,USD
2004-09-28,0.21,USD
2004-12-29,0.21,USD
2005-03-29,0.21,USD
2005-06-28,0.23,USD
2005-09-28,0.23,USD
2005-12-28,0.23,USD
2006-03-29,0.23,USD
2006-06-28,0.25,USD
2006-09-27,0.25,USD
2006-12-27,0.25,USD
2007-03-28,0.25,USD
2007-06-27,0.27,USD
2007-09-26,0.27,USD
2007-12-27,0.27,USD
2008-03-27,0.27,USD
2008-06-26,0.29,USD
2008-10-09,0.26,USD
2008-12-15,0.27,USD
2009-01-06,0.27,USD
2009-03-27,0.25,USD
2009-07-24,0.31,USD
2009-09-29,0.31,USD
2009-12-15,0.31,USD
2010-03-29,0.31,USD
2010-07-23,0.33,USD
2010-09-29,0.33,USD
2010-12-14,0.33,USD
2011-03-30,0.33,USD
2011-06-28,0.35,USD
2011-09-28,0.35,USD
2012-01-10,0.47,USD
2012-03-28,0.47,USD
2012-07-27,0.49,USD
2012-09-26,0.49,USD
2012-12-13,0.49,USD
2013-03-26,0.49,USD
2013-07-19,0.51,USD
2013-09-26,0.51,USD
2014-01-13,0.63,USD
2014-03-26,0.63,USD
2014-07-21,0.65,USD
2014-09-26,0.65,USD
2014-12-15,0.65,USD
2015-03-27,0.65,USD
2015-06-26,0.67,USD
2015-09-28,0.67,USD
2015-12-29,0.67,USD
2016-03-29,0.67,USD
2016-06-28,0.69,USD
2016-09-28,0.69,USD
2016-12-28,0.69,USD
2017-03-29,0.69,USD
2017-06-28,0.71,USD
2017-09-28,0.71,USD
2017-12-28,0.71,USD
2018-03-28,0.71,USD
2018-06-21,0.73,USD
2018-09-20,0.73,USD
2018-12-20,0.73,USD
2019-03-21,0.73,USD
2019-06-20,0.75,USD
2019-09-19,0.75,USD
2019-12-19,0.75,USD
2020-03-19,0.75,USD
2020-06-18,0.78,USD
2020-09-17,0.78,USD
2020-12-17,0.78,USD
2021-03-18,0.78,USD
2021-06-17,0.8,USD
2021-09-16,0.8,USD
2021-12-16,0.8,USD
2022-03-17,0.8,USD
2022-06-16,0.83,USD
2022-09-15,0.83,USD
2022-12-15,0.83,USD
2023-03-16,0.83,USD
2023-06-15,0.86,USD
2023-09-14,0.86,USD
2023-12-14,0.86,USD
2024-03-14,0.86,USD
2024-06-14,0.91,USD
2024-09-13,0.91,USD
2024-12-13,0.91,USD
