Date,Amount,Currency
2000-03-06,0.65497,USD
2000-07-05,0.65656,USD
2000-09-29,0.65656,USD
2000-12-27,0.76679,USD
2001-03-05,0.76679,USD
2001-07-05,0.76679,USD
2001-09-26,0.76679,USD
2001-12-27,0.86264,USD
2002-02-27,0.86264,USD
2002-06-26,0.86264,USD
2002-09-25,0.86264,USD
2002-12-27,0.91056,USD
2003-02-26,0.91056,USD
2003-06-26,0.91056,USD
2003-09-25,0.91056,USD
2003-12-29,0.95849,USD
2004-02-26,0.95849,USD
2004-06-24,0.95849,USD
2004-09-23,0.95849,USD
2004-12-22,1.05434,USD
2005-02-24,1.05434,USD
2005-06-23,1.05434,USD
2005-09-22,1.05434,USD
2005-12-22,1.19811,USD
2006-02-23,1.19811,USD
2006-06-22,1.19811,USD
2006-09-21,1.19811,USD
2006-12-21,1.34188,USD
2007-02-22,1.34188,USD
2007-06-21,1.34188,USD
2007-09-20,1.34188,USD
2007-12-20,1.48566,USD
2008-02-21,1.48566,USD
2008-06-19,1.48566,USD
2008-09-18,1.48566,USD
2008-12-24,1.48566,USD
2009-02-19,1.48566,USD
2009-06-18,0.47924,USD
2009-09-17,0.47924,USD
2009-12-23,0.47924,USD
2010-02-25,0.47924,USD
2010-06-17,0.47924,USD
2010-09-16,0.57509,USD
2010-12-22,0.67094,USD
2011-02-24,0.67094,USD
2011-06-16,0.71887,USD
2011-09-15,0.71887,USD
2011-12-22,0.81471,USD
2012-02-23,0.81471,USD
2012-06-15,0.26358,USD
2012-06-21,0.81471,USD
2012-09-20,0.81471,USD
2012-12-20,0.91056,USD
2013-02-21,0.91056,USD
2013-06-20,0.91056,USD
2013-09-19,0.91056,USD
2013-12-19,1.05434,USD
2014-02-20,1.05434,USD
2014-06-19,1.05434,USD
2014-09-18,1.05434,USD
2014-12-18,1.10226,USD
2015-02-19,1.10226,USD
2015-06-18,1.10226,USD
2015-09-17,1.10226,USD
2015-12-17,1.10226,USD
2016-02-25,1.10226,USD
2016-06-16,1.10226,USD
2016-09-15,1.10226,USD
2016-12-22,1.15019,USD
2017-02-23,1.15019,USD
2017-06-15,1.15019,USD
2017-09-15,1.15019,USD
2017-12-26,0.57509,USD
2018-02-23,0.57509,USD
2018-06-15,0.57509,USD
2018-09-14,0.57509,USD
2018-12-19,0.04792,USD
2019-03-08,0.04984,USD
2019-06-28,0.04984,USD
2019-09-13,0.04984,USD
2019-12-20,0.04984,USD
2020-03-06,0.04984,USD
2020-06-26,0.04984,USD
2020-09-25,0.04984,USD
2020-12-18,0.04984,USD
2021-03-05,0.04984,USD
2021-06-25,0.04984,USD
2021-09-24,0.04984,USD
2021-12-20,0.04984,USD
2022-03-07,0.04984,USD
2022-06-27,0.04984,USD
2022-09-26,0.04984,USD
2022-12-14,0.04984,USD
2023-03-06,0.06385,USD
2023-07-10,0.06385,USD
2023-09-25,0.06385,USD
2023-12-27,0.06385,USD
2024-04-12,0.28,USD
2024-07-11,0.28,USD
2024-09-26,0.28,USD
2024-12-27,0.28,USD
