Date,Amount,Currency
2000-03-08,0.136,USD
2000-09-13,0.058,USD
2001-03-13,1.75,USD
2001-03-14,0.149,USD
2001-09-12,0.06008,USD
2002-03-13,0.142,USD
2002-09-11,0.074,USD
2003-03-12,0.197,USD
2003-09-10,0.089,USD
2004-03-10,0.243,USD
2004-09-08,0.117,USD
2005-03-09,0.307,USD
2005-09-07,0.141,USD
2006-03-15,0.278,USD
2006-09-08,0.173,USD
2007-03-14,0.505,USD
2007-09-07,0.274,USD
2008-03-12,0.732,USD
2008-09-04,0.302,USD
2009-03-11,0.609,USD
2009-03-24,1.674,USD
2009-09-02,0.265,USD
2010-03-10,0.595,USD
2010-09-01,0.235,USD
2011-03-09,0.609,USD
2011-08-24,0.267,USD
2012-03-07,0.593,USD
2012-08-22,0.228,USD
2013-03-06,0.574,USD
2013-08-28,0.248,USD
2014-03-05,0.604,USD
2014-08-27,0.246,USD
2015-03-05,0.494,USD
2015-09-09,0.19852,USD
2016-03-10,0.484,USD
2016-09-07,0.209,USD
2017-03-09,0.488,USD
2017-09-07,0.231,USD
2018-03-09,0.601,USD
2018-09-06,0.228,USD
2019-03-14,0.593,USD
2019-09-05,0.222,USD
2020-03-12,0.704,USD
2020-09-03,0.22,USD
2021-03-18,0.93,USD
2021-09-09,0.23,USD
2022-03-16,0.98,USD
2022-09-08,0.24,USD
2023-03-16,1.03,USD
2023-10-19,0.25,USD
2023-12-14,1.08,USD
2024-03-14,0.35,USD
2024-05-23,0.35,USD
2024-08-23,0.35,USD
2024-11-22,0.35,USD
