Date,Amount,Currency
2000-01-05,0.10742,USD
2000-04-18,0.55355,USD
2000-07-05,0.05807,USD
2000-10-04,0.1142,USD
2001-01-05,0.0571,USD
2001-04-05,0.09581,USD
2001-07-05,0.07065,USD
2001-10-04,0.07645,USD
2002-01-07,0.07452,USD
2002-04-05,0.10936,USD
2002-07-05,0.07549,USD
2002-10-07,0.08516,USD
2003-01-07,0.08903,USD
2003-04-07,0.08226,USD
2003-07-07,0.09871,USD
2003-10-07,0.10161,USD
2004-01-07,0.11129,USD
2004-04-06,0.13355,USD
2004-07-07,0.1171,USD
2004-10-08,0.11903,USD
2005-01-05,0.13065,USD
2005-04-06,0.1771,USD
2005-07-06,0.13452,USD
2005-10-05,0.13355,USD
2006-01-05,0.13161,USD
2006-04-05,0.21678,USD
2006-07-05,0.15968,USD
2006-10-04,0.16162,USD
2007-01-05,0.16839,USD
2007-04-04,0.31065,USD
2007-07-05,0.19742,USD
2007-10-04,0.20807,USD
2008-01-07,0.21097,USD
2008-04-07,0.39,USD
2008-07-07,0.25452,USD
2008-10-07,0.23613,USD
2009-01-07,0.22549,USD
2009-07-10,0.12292,USD
2009-10-07,0.1298,USD
2009-12-22,0.12882,USD
2010-04-07,0.19667,USD
2010-07-07,0.11013,USD
2010-10-06,0.12095,USD
2010-11-29,0.36088,USD
2011-01-05,0.11603,USD
2011-03-29,0.21,USD
2011-07-05,0.142,USD
2011-09-27,0.138,USD
2012-01-05,0.131,USD
2012-04-11,0.16,USD
2012-07-05,0.125,USD
2012-09-26,0.131,USD
2013-01-07,0.132,USD
2013-04-03,0.155,USD
2013-07-05,0.13,USD
2013-09-25,0.136,USD
2014-03-26,0.236,USD
2014-07-07,0.109,USD
2014-09-24,0.104,USD
2014-12-17,0.1,USD
2015-03-25,0.137,USD
2015-07-13,0.089,USD
2015-09-30,0.09,USD
2016-01-07,0.087,USD
2016-03-31,0.144,USD
2016-07-06,0.091,USD
2016-09-30,0.089,USD
2017-01-09,0.084,USD
2017-03-31,0.141,USD
2017-10-05,0.106,USD
2018-04-06,0.187,USD
2018-10-05,0.11503,USD
2019-04-08,0.182,USD
2019-10-11,0.11,USD
2020-04-07,0.173,USD
2021-04-27,0.0714,USD
2021-10-08,0.093,USD
2022-04-06,0.261,USD
2022-10-07,0.117,USD
2023-04-03,0.333,USD
2023-10-06,0.169,USD
2024-04-08,0.425,USD
2024-10-09,0.324,USD
