Date,Amount,Currency
2000-03-17,0.06,USD
2000-06-16,0.06,USD
2000-09-15,0.06,USD
2000-12-15,0.065,USD
2001-03-16,0.065,USD
2001-06-15,0.065,USD
2001-09-14,0.13,USD
2001-09-17,0.065,USD
2001-12-14,0.0675,USD
2002-03-15,0.0675,USD
2002-06-14,0.0675,USD
2002-09-13,0.0675,USD
2002-12-19,0.0725,USD
2003-03-14,0.0725,USD
2003-06-13,0.073,USD
2003-09-12,0.073,USD
2003-12-19,0.08,USD
2004-03-12,0.08,USD
2004-06-14,0.08,USD
2004-09-17,0.08,USD
2004-12-17,0.088,USD
2005-03-11,0.088,USD
2005-06-17,0.088,USD
2005-09-16,0.088,USD
2005-12-16,0.1,USD
2006-03-10,0.1,USD
2006-06-16,0.1,USD
2006-09-15,0.1,USD
2006-12-15,0.115,USD
2007-03-16,0.115,USD
2007-06-15,0.115,USD
2007-09-14,0.115,USD
2007-12-14,0.13,USD
2008-03-07,0.13,USD
2008-06-13,0.13,USD
2008-09-12,0.13,USD
2008-12-12,0.14,USD
2009-03-06,0.14,USD
2009-06-12,0.14,USD
2009-09-11,0.14,USD
2009-12-11,0.155,USD
2010-03-05,0.155,USD
2010-06-11,0.155,USD
2010-09-17,0.155,USD
2010-12-17,0.175,USD
2011-03-04,0.175,USD
2011-06-17,0.175,USD
2011-09-16,0.175,USD
2011-12-16,0.2,USD
2012-03-02,0.2,USD
2012-06-15,0.2,USD
2012-09-14,0.2,USD
2012-12-14,0.23,USD
2013-03-01,0.23,USD
2013-06-14,0.23,USD
2013-09-13,0.23,USD
2013-12-13,0.275,USD
2014-03-07,0.275,USD
2014-06-13,0.275,USD
2014-09-12,0.275,USD
2014-12-12,0.33,USD
2015-03-06,0.33,USD
2015-06-12,0.33,USD
2015-09-11,0.33,USD
2015-12-11,0.35,USD
2016-03-11,0.35,USD
2016-04-13,0.35,USD
2016-06-17,0.35,USD
2016-09-16,0.35,USD
2016-12-16,0.37,USD
2017-03-17,0.37,USD
2017-06-16,0.37,USD
2017-09-18,0.37,USD
2017-12-18,0.41,USD
2018-03-19,0.41,USD
2018-06-18,0.41,USD
2018-09-17,0.41,USD
2018-12-17,0.46,USD
2019-03-18,0.46,USD
2019-06-17,0.46,USD
2019-09-16,0.46,USD
2019-12-16,0.47,USD
2020-03-16,0.47,USD
2020-06-15,0.47,USD
2020-09-14,0.47,USD
2020-12-14,0.48,USD
2021-03-15,0.48,USD
2021-06-14,0.48,USD
2021-09-13,0.48,USD
2021-12-13,0.51,USD
2022-03-14,0.51,USD
2022-06-17,0.51,USD
2022-09-19,0.51,USD
2022-12-19,0.53,USD
2023-03-20,0.53,USD
2023-06-16,0.53,USD
2023-09-18,0.53,USD
2023-12-18,0.57,USD
2024-03-18,0.57,USD
2024-06-18,0.57,USD
2024-09-17,0.57,USD
2024-12-17,0.65,USD
