Date,Amount,Currency
2000-03-30,0.00006,USD
2000-06-29,0.00006,USD
2000-09-28,0.00006,USD
2000-12-28,0.00006,USD
2001-03-29,0.00006,USD
2001-06-28,0.00006,USD
2001-09-27,0.00006,USD
2001-12-28,0.00006,USD
2002-03-27,0.00006,USD
2002-06-27,0.00006,USD
2002-09-27,0.00006,USD
2002-12-30,0.00006,USD
2003-03-28,0.00006,USD
2003-06-27,0.00006,USD
2003-09-29,0.00006,USD
2003-12-30,0.00006,USD
2004-03-30,0.00006,USD
2004-06-29,0.00006,USD
2004-09-29,0.00006,USD
2004-12-30,0.00006,USD
2005-03-30,0.00006,USD
2005-06-29,0.00006,USD
2005-09-29,0.00006,USD
2005-12-29,0.00006,USD
2006-03-30,0.00006,USD
2006-06-29,0.00006,USD
2006-09-28,0.00006,USD
2006-12-28,0.00006,USD
2007-03-29,0.00006,USD
2007-06-28,0.00006,USD
2007-09-27,0.00006,USD
2007-12-28,0.00006,USD
2008-03-28,0.00006,USD
2008-06-27,0.00006,USD
2008-09-29,0.00006,USD
2008-12-30,0.00006,USD
2009-03-30,0.00006,USD
2009-06-29,0.00006,USD
2009-09-29,0.00006,USD
2009-12-30,0.00006,USD
2010-03-30,0.00006,USD
2010-06-29,0.00006,USD
2010-09-29,0.00006,USD
2010-12-30,0.00006,USD
2011-03-30,0.00006,USD
2011-06-29,0.00006,USD
2011-09-29,0.00006,USD
2011-12-29,0.00006,USD
2012-03-29,0.00006,USD
2012-06-28,0.00006,USD
2012-09-27,0.00006,USD
2012-12-28,0.00006,USD
2013-03-27,0.00006,USD
2013-06-27,0.00006,USD
2013-09-27,0.00006,USD
2013-12-30,0.00006,USD
2014-03-28,0.00006,USD
2014-06-27,0.00006,USD
2014-09-29,0.00006,USD
2014-12-30,0.00006,USD
2015-03-30,0.00006,USD
2015-06-29,0.00006,USD
2015-09-29,0.00006,USD
2015-12-30,0.00006,USD
2016-03-30,0.00006,USD
2016-06-29,0.00006,USD
2016-09-29,0.00006,USD
2016-10-06,0.86,USD
2016-12-29,0.86,USD
2017-03-30,0.95,USD
2017-06-29,0.95,USD
2017-10-06,0.95,USD
2017-12-29,0.95,USD
2018-03-29,1.1,USD
2018-06-29,1.1,USD
2018-09-28,1.1,USD
2018-12-31,1.1,USD
2019-03-29,1.16,USD
2019-06-28,1.16,USD
2019-09-30,1.16,USD
2019-12-31,1.16,USD
2020-03-31,1.34,USD
2020-06-30,1.34,USD
2020-09-30,1.34,USD
2020-12-31,1.34,USD
2021-03-31,1.5,USD
2021-06-30,1.5,USD
2021-09-30,1.5,USD
2021-12-31,1.5,USD
2022-03-31,1.62,USD
2022-06-30,1.62,USD
2022-09-30,1.62,USD
2022-12-30,1.62,USD
2023-03-31,1.75,USD
2023-06-30,1.75,USD
2023-09-29,1.75,USD
2023-12-29,1.75,USD
2024-03-28,1.77,USD
2024-07-01,1.77,USD
2024-10-01,1.77,USD
2025-01-02,1.77,USD
